,Stromverbrauch
2050-06-01 00:00:00,131.0832928333334
2050-06-01 01:00:00,135.10927816666668
2050-06-01 02:00:00,142.39406816666667
2050-06-01 03:00:00,145.4158945
2050-06-01 04:00:00,148.68288283333334
2050-06-01 05:00:00,161.87424233333334
2050-06-01 06:00:00,198.2520251964852
2050-06-01 07:00:00,700.7391819018677
2050-06-01 08:00:00,535.1224399970359
2050-06-01 09:00:00,286.3043652368065
2050-06-01 10:00:00,280.38285449098834
2050-06-01 11:00:00,690.472074595024
2050-06-01 12:00:00,481.9438894653117
2050-06-01 13:00:00,217.4444226708368
2050-06-01 14:00:00,201.19454216666674
2050-06-01 15:00:00,229.95769687520047
2050-06-01 16:00:00,233.90669880881686
2050-06-01 17:00:00,235.64029718600563
2050-06-01 18:00:00,272.0010626400377
2050-06-01 19:00:00,741.2013359910521
2050-06-01 20:00:00,492.4521856028142
2050-06-01 21:00:00,208.3982930164987
2050-06-01 22:00:00,164.44898183333345
2050-06-01 23:00:00,142.8894950000001
2050-06-02 00:00:00,133.5934388333334
2050-06-02 01:00:00,135.17643450000003
2050-06-02 02:00:00,136.79006866666668
2050-06-02 03:00:00,143.78024383333334
2050-06-02 04:00:00,150.283231
2050-06-02 05:00:00,158.43492333333333
2050-06-02 06:00:00,190.28999904579618
2050-06-02 07:00:00,616.2245769589092
2050-06-02 08:00:00,415.6910032524273
2050-06-02 09:00:00,264.33949416265966
2050-06-02 10:00:00,356.9525950316805
2050-06-02 11:00:00,733.9703228535452
2050-06-02 12:00:00,547.421497284728
2050-06-02 13:00:00,212.66678112124438
2050-06-02 14:00:00,207.33049699999998
2050-06-02 15:00:00,216.65430847770625
2050-06-02 16:00:00,218.02614871565376
2050-06-02 17:00:00,244.80157729308547
2050-06-02 18:00:00,296.4450355647369
2050-06-02 19:00:00,917.1136075888423
2050-06-02 20:00:00,483.68036819937015
2050-06-02 21:00:00,222.68809419336904
2050-06-02 22:00:00,168.61427133333345
2050-06-02 23:00:00,144.1581443333334
2050-06-03 00:00:00,124.94530916666672
2050-06-03 01:00:00,129.12328166666668
2050-06-03 02:00:00,138.31306783333335
2050-06-03 03:00:00,142.09173583333333
2050-06-03 04:00:00,146.42272533333335
2050-06-03 05:00:00,165.78277383333335
2050-06-03 06:00:00,224.45667588350597
2050-06-03 07:00:00,780.2358251600131
2050-06-03 08:00:00,434.1823947653533
2050-06-03 09:00:00,280.4602590597031
2050-06-03 10:00:00,327.69222128268405
2050-06-03 11:00:00,703.0374493424723
2050-06-03 12:00:00,596.524788877484
2050-06-03 13:00:00,209.03829750000008
2050-06-03 14:00:00,199.2967078333334
2050-06-03 15:00:00,208.39581487206644
2050-06-03 16:00:00,226.38546814078873
2050-06-03 17:00:00,267.4032370813442
2050-06-03 18:00:00,323.9313922397555
2050-06-03 19:00:00,741.3089230203659
2050-06-03 20:00:00,388.77854566180264
2050-06-03 21:00:00,210.02108065702114
2050-06-03 22:00:00,165.08061416666678
2050-06-03 23:00:00,140.3516850000001
2050-06-04 00:00:00,256.2826676666669
2050-06-04 01:00:00,260.46289150000007
2050-06-04 02:00:00,272.29147416666666
2050-06-04 03:00:00,281.40680583333335
2050-06-04 04:00:00,294.22845450000005
2050-06-04 05:00:00,335.5033685
2050-06-04 06:00:00,372.3633690305406
