,Stromverbrauch
2050-09-01 00:00:00,131.07197133333338
2050-09-01 01:00:00,131.68244750000002
2050-09-01 02:00:00,137.11224600000003
2050-09-01 03:00:00,140.88241366666668
2050-09-01 04:00:00,146.29689316666668
2050-09-01 05:00:00,158.261934
2050-09-01 06:00:00,211.02252390013481
2050-09-01 07:00:00,748.9326964961226
2050-09-01 08:00:00,458.89315716648514
2050-09-01 09:00:00,301.98506303587965
2050-09-01 10:00:00,288.61732059324663
2050-09-01 11:00:00,757.8093199793875
2050-09-01 12:00:00,634.7983164656047
2050-09-01 13:00:00,212.08461718308644
2050-09-01 14:00:00,202.43716783333338
2050-09-01 15:00:00,205.7647116666667
2050-09-01 16:00:00,232.2863087666755
2050-09-01 17:00:00,281.7113417138402
2050-09-01 18:00:00,320.2357740089221
2050-09-01 19:00:00,809.0596248443201
2050-09-01 20:00:00,461.3200183721599
2050-09-01 21:00:00,240.3470978242175
2050-09-01 22:00:00,165.74447250000014
2050-09-01 23:00:00,140.86253450000012
2050-09-02 00:00:00,129.78545500000007
2050-09-02 01:00:00,131.4941151666667
2050-09-02 02:00:00,135.48741366666667
2050-09-02 03:00:00,141.46389283333332
2050-09-02 04:00:00,147.696235
2050-09-02 05:00:00,166.891944
2050-09-02 06:00:00,222.66078416084642
2050-09-02 07:00:00,796.1998418834881
2050-09-02 08:00:00,437.1382531790609
2050-09-02 09:00:00,282.04455486214977
2050-09-02 10:00:00,314.69090825904044
2050-09-02 11:00:00,769.2549873846498
2050-09-02 12:00:00,577.6609416167295
2050-09-02 13:00:00,213.6917556666667
2050-09-02 14:00:00,207.6065348333334
2050-09-02 15:00:00,225.90653823071173
2050-09-02 16:00:00,238.36701990717145
2050-09-02 17:00:00,236.4549747936647
2050-09-02 18:00:00,295.11611815076407
2050-09-02 19:00:00,847.2492934264011
2050-09-02 20:00:00,458.25241882048834
2050-09-02 21:00:00,209.5651053656202
2050-09-02 22:00:00,168.17349250000012
2050-09-02 23:00:00,140.31544666666676
2050-09-03 00:00:00,266.7717616666669
2050-09-03 01:00:00,265.8077251666667
2050-09-03 02:00:00,273.3469863333334
2050-09-03 03:00:00,290.47265283333337
2050-09-03 04:00:00,297.29812983333335
2050-09-03 05:00:00,331.06786833333337
2050-09-03 06:00:00,390.03148633985006
2050-09-03 07:00:00,1062.7812819503854
2050-09-03 08:00:00,689.4389510557941
2050-09-03 09:00:00,641.843660504365
2050-09-03 10:00:00,749.0211108477588
2050-09-03 11:00:00,1575.5657168197831
2050-09-03 12:00:00,1501.1688161798434
2050-09-03 13:00:00,745.7627106342301
2050-09-03 14:00:00,436.66210698174774
2050-09-03 15:00:00,411.7502240000002
2050-09-03 16:00:00,446.0346654505186
2050-09-03 17:00:00,544.6130573829998
2050-09-03 18:00:00,621.4619839118747
2050-09-03 19:00:00,1713.1028663486902
2050-09-03 20:00:00,849.3300048697838
2050-09-03 21:00:00,501.16516796312294
2050-09-03 22:00:00,360.9650699993148
2050-09-03 23:00:00,291.6651745000003
2050-09-04 00:00:00,260.634177166667
2050-09-04 01:00:00,262.36726333333337
2050-09-04 02:00:00,274.7591345
2050-09-04 03:00:00,283.83796116666673
2050-09-04 04:00:00,297.1374586666667
2050-09-04 05:00:00,332.1743765341773
2050-09-04 06:00:00,388.41759340290554
2050-09-04 07:00:00,918.1427457132049
2050-09-04 08:00:00,695.8395619721823
2050-09-04 09:00:00,582.7649787388433
2050-09-04 10:00:00,714.3936004120897
2050-09-04 11:00:00,1357.6852140836165
2050-09-04 12:00:00,1438.4550372400527
2050-09-04 13:00:00,765.2595200413647
2050-09-04 14:00:00,442.5461690325374
2050-09-04 15:00:00,424.86613080059215
2050-09-04 16:00:00,479.1519420256904
2050-09-04 17:00:00,615.0112272389138
2050-09-04 18:00:00,770.1191278499582
2050-09-04 19:00:00,1647.1746958334918
2050-09-04 20:00:00,855.1914823784907
2050-09-04 21:00:00,477.36378919361806
2050-09-04 22:00:00,338.19816039708905
2050-09-04 23:00:00,293.70748566666697
2050-09-05 00:00:00,135.52803650000007
2050-09-05 01:00:00,134.4195875
2050-09-05 02:00:00,138.81939933333337
2050-09-05 03:00:00,145.05373116666667
2050-09-05 04:00:00,151.25138466666667
2050-09-05 05:00:00,166.97392549999998
2050-09-05 06:00:00,192.34208997319274
2050-09-05 07:00:00,738.7552825944945
2050-09-05 08:00:00,383.0765528129642
2050-09-05 09:00:00,292.88645752862465
2050-09-05 10:00:00,251.96132937207162
2050-09-05 11:00:00,764.175351620027
2050-09-05 12:00:00,662.0183042755754
2050-09-05 13:00:00,223.42126328585115
2050-09-05 14:00:00,204.86820716666674
2050-09-05 15:00:00,216.89575538082022
2050-09-05 16:00:00,233.7819201183645
2050-09-05 17:00:00,257.10021845317783
2050-09-05 18:00:00,274.17408459576023
2050-09-05 19:00:00,871.8380350797443
2050-09-05 20:00:00,432.4337215365167
2050-09-05 21:00:00,219.75006508240122
2050-09-05 22:00:00,173.2260611484266
2050-09-05 23:00:00,143.21767316666677
2050-09-06 00:00:00,122.75913533333339
2050-09-06 01:00:00,129.26344683333335
2050-09-06 02:00:00,135.05457133333337
2050-09-06 03:00:00,144.35273800000002
2050-09-06 04:00:00,148.51672983333336
2050-09-06 05:00:00,165.03374583333334
2050-09-06 06:00:00,213.04952641151343
2050-09-06 07:00:00,692.2493031028707
2050-09-06 08:00:00,413.330889616996
2050-09-06 09:00:00,283.0978764140846
2050-09-06 10:00:00,277.26499812892365
2050-09-06 11:00:00,667.7488791095028
2050-09-06 12:00:00,527.4721222335966
2050-09-06 13:00:00,213.74410516620569
2050-09-06 14:00:00,203.14916833333336
2050-09-06 15:00:00,213.20769906899355
2050-09-06 16:00:00,228.1598764284842
2050-09-06 17:00:00,238.57163413218214
2050-09-06 18:00:00,269.58890787710646
2050-09-06 19:00:00,728.937699796383
2050-09-06 20:00:00,372.4506473082206
2050-09-06 21:00:00,233.24347242496057
2050-09-06 22:00:00,170.4130420000001
2050-09-06 23:00:00,137.38082616666676
2050-09-07 00:00:00,137.5536620000001
2050-09-07 01:00:00,132.621451
2050-09-07 02:00:00,137.1975836666667
2050-09-07 03:00:00,142.12556733333335
2050-09-07 04:00:00,147.28241350000002
2050-09-07 05:00:00,159.96203400567643
2050-09-07 06:00:00,211.91668824614268
2050-09-07 07:00:00,739.2062839764322
2050-09-07 08:00:00,405.12725592647104
2050-09-07 09:00:00,265.8603716005893
2050-09-07 10:00:00,283.8933964926425
2050-09-07 11:00:00,746.4889816318738
2050-09-07 12:00:00,526.8032316907484
2050-09-07 13:00:00,205.94612150000006
2050-09-07 14:00:00,203.30020383333334
2050-09-07 15:00:00,212.3687517673443
2050-09-07 16:00:00,228.06841811018705
2050-09-07 17:00:00,263.5565931604074
2050-09-07 18:00:00,330.9961611093822
2050-09-07 19:00:00,803.7646251451699
2050-09-07 20:00:00,491.5087167850035
2050-09-07 21:00:00,235.76550005719696
2050-09-07 22:00:00,174.22790132803078
2050-09-07 23:00:00,151.55026433333344
2050-09-08 00:00:00,131.80866250000005
2050-09-08 01:00:00,130.8311111666667
2050-09-08 02:00:00,138.98507550000002
2050-09-08 03:00:00,141.987562
2050-09-08 04:00:00,148.5115515
2050-09-08 05:00:00,168.47275650000003
2050-09-08 06:00:00,227.04460360762354
2050-09-08 07:00:00,794.8918589200688
2050-09-08 08:00:00,457.77272555080543
2050-09-08 09:00:00,303.63226951126495
2050-09-08 10:00:00,308.88013934297857
2050-09-08 11:00:00,794.085555666065
2050-09-08 12:00:00,536.1107202768567
2050-09-08 13:00:00,215.1649361120173
2050-09-08 14:00:00,207.7803375
2050-09-08 15:00:00,207.64689596205915
2050-09-08 16:00:00,218.14142541122916
2050-09-08 17:00:00,233.04289384760537
2050-09-08 18:00:00,284.0378165096895
2050-09-08 19:00:00,867.0305159469692
2050-09-08 20:00:00,454.60730646110864
2050-09-08 21:00:00,252.4014431656931
2050-09-08 22:00:00,165.16735776800635
2050-09-08 23:00:00,142.09767450000007
2050-09-09 00:00:00,131.4917866666667
2050-09-09 01:00:00,134.33678900000004
2050-09-09 02:00:00,139.15856916666667
2050-09-09 03:00:00,143.4349021666667
2050-09-09 04:00:00,145.6582326666667
2050-09-09 05:00:00,159.8241086666667
2050-09-09 06:00:00,198.44575644889443
2050-09-09 07:00:00,835.4609184582342
2050-09-09 08:00:00,452.6459178415358
2050-09-09 09:00:00,298.1756967132056
2050-09-09 10:00:00,322.10044704808706
2050-09-09 11:00:00,785.410539853849
2050-09-09 12:00:00,544.5388455038886
2050-09-09 13:00:00,209.1724316666667
2050-09-09 14:00:00,203.8243538333334
2050-09-09 15:00:00,204.6996507965195
2050-09-09 16:00:00,223.15802958377122
2050-09-09 17:00:00,289.7113203986439
2050-09-09 18:00:00,311.36552787146576
2050-09-09 19:00:00,763.4282533588223
2050-09-09 20:00:00,406.3650964356346
2050-09-09 21:00:00,229.45702443233876
2050-09-09 22:00:00,166.57269025241357
2050-09-09 23:00:00,140.64095933333343
2050-09-10 00:00:00,254.43243600000025
2050-09-10 01:00:00,262.6464001666667
2050-09-10 02:00:00,275.78030000000007
2050-09-10 03:00:00,287.62678650000004
2050-09-10 04:00:00,292.8859665
2050-09-10 05:00:00,330.07153533333343
2050-09-10 06:00:00,361.54702990773404
2050-09-10 07:00:00,925.1386942791224
2050-09-10 08:00:00,657.2090297444418
2050-09-10 09:00:00,619.6350972561233
2050-09-10 10:00:00,732.8522074035917
2050-09-10 11:00:00,1350.8016483145475
2050-09-10 12:00:00,1282.1042624214
2050-09-10 13:00:00,694.0863971672022
2050-09-10 14:00:00,424.5044862806399
2050-09-10 15:00:00,413.38878380446994
2050-09-10 16:00:00,469.5882421217309
2050-09-10 17:00:00,567.8031602920594
2050-09-10 18:00:00,729.8976038039071
2050-09-10 19:00:00,1685.4286376952948
2050-09-10 20:00:00,837.5194558645477
2050-09-10 21:00:00,485.92173632970685
2050-09-10 22:00:00,343.28800708608225
2050-09-10 23:00:00,286.9524278333336
2050-09-11 00:00:00,267.74961433333357
2050-09-11 01:00:00,266.4079118333334
2050-09-11 02:00:00,276.0212996666667
2050-09-11 03:00:00,286.3541396666667
2050-09-11 04:00:00,301.1989501666667
2050-09-11 05:00:00,328.7056891666667
2050-09-11 06:00:00,358.6958737214626
2050-09-11 07:00:00,870.8559124817899
2050-09-11 08:00:00,694.8363235221283
2050-09-11 09:00:00,610.8730239272171
2050-09-11 10:00:00,733.5870728855759
2050-09-11 11:00:00,1418.1141176358788
2050-09-11 12:00:00,1331.0631296774177
2050-09-11 13:00:00,710.8113305010795
2050-09-11 14:00:00,428.5641728647335
2050-09-11 15:00:00,415.1368009543246
2050-09-11 16:00:00,439.44600684483817
2050-09-11 17:00:00,560.5437471846622
2050-09-11 18:00:00,795.357438904051
2050-09-11 19:00:00,1561.8822225782924
2050-09-11 20:00:00,783.7828833619002
2050-09-11 21:00:00,449.0489777210083
2050-09-11 22:00:00,357.93318703699833
2050-09-11 23:00:00,289.5464723333337
2050-09-12 00:00:00,134.09091866666677
2050-09-12 01:00:00,133.85258616666667
2050-09-12 02:00:00,141.67072900000002
2050-09-12 03:00:00,145.6493856666667
2050-09-12 04:00:00,150.19539516666669
2050-09-12 05:00:00,165.072593
2050-09-12 06:00:00,224.09063035521947
2050-09-12 07:00:00,890.8716049215469
2050-09-12 08:00:00,493.30044826251174
2050-09-12 09:00:00,308.65760761204035
2050-09-12 10:00:00,268.5045410710983
2050-09-12 11:00:00,723.594644954872
2050-09-12 12:00:00,600.9907011931778
2050-09-12 13:00:00,209.39942850980398
2050-09-12 14:00:00,202.2453611666667
2050-09-12 15:00:00,203.10270823963705
2050-09-12 16:00:00,247.72437589024153
2050-09-12 17:00:00,267.9499927452307
2050-09-12 18:00:00,304.62042486519437
2050-09-12 19:00:00,906.2455789813123
2050-09-12 20:00:00,442.46593529937905
2050-09-12 21:00:00,219.28045369652702
2050-09-12 22:00:00,165.20460016666684
2050-09-12 23:00:00,138.42098216666676
2050-09-13 00:00:00,132.60076366666672
2050-09-13 01:00:00,128.40595750000003
2050-09-13 02:00:00,127.904081
2050-09-13 03:00:00,142.2349115
2050-09-13 04:00:00,148.03522266666667
2050-09-13 05:00:00,162.21942000000004
2050-09-13 06:00:00,219.2533113767176
2050-09-13 07:00:00,775.2459861116945
2050-09-13 08:00:00,425.19876422923477
2050-09-13 09:00:00,288.289606515378
2050-09-13 10:00:00,294.2054023667156
2050-09-13 11:00:00,779.3023615964194
2050-09-13 12:00:00,532.1962813309459
2050-09-13 13:00:00,205.97610816666673
2050-09-13 14:00:00,199.63752383333335
2050-09-13 15:00:00,205.18311606416535
2050-09-13 16:00:00,225.16341025879012
2050-09-13 17:00:00,265.4592625504028
2050-09-13 18:00:00,289.18552017083965
2050-09-13 19:00:00,768.2954948826539
2050-09-13 20:00:00,444.29875716498395
2050-09-13 21:00:00,210.28121721444492
2050-09-13 22:00:00,167.90254831913077
2050-09-13 23:00:00,144.2822660000001
2050-09-14 00:00:00,127.12509766666672
2050-09-14 01:00:00,134.3420931666667
2050-09-14 02:00:00,138.72573450000002
2050-09-14 03:00:00,145.5015541666667
2050-09-14 04:00:00,150.53889750000002
2050-09-14 05:00:00,166.42936297388516
2050-09-14 06:00:00,220.14694074779038
2050-09-14 07:00:00,732.1540672416344
2050-09-14 08:00:00,413.85367282956173
2050-09-14 09:00:00,276.0404438390587
2050-09-14 10:00:00,298.4745236815492
2050-09-14 11:00:00,859.4325373372409
2050-09-14 12:00:00,556.4132665589224
2050-09-14 13:00:00,210.6130898333334
2050-09-14 14:00:00,201.5733633333334
2050-09-14 15:00:00,204.22220783333336
2050-09-14 16:00:00,215.436973622935
2050-09-14 17:00:00,227.0700780590075
2050-09-14 18:00:00,258.99530563399173
2050-09-14 19:00:00,805.4810333539897
2050-09-14 20:00:00,432.77297545911864
2050-09-14 21:00:00,217.20367898391157
2050-09-14 22:00:00,169.81323765298438
2050-09-14 23:00:00,143.4039908333334
2050-09-15 00:00:00,129.56961733333338
2050-09-15 01:00:00,128.3974325
2050-09-15 02:00:00,135.51925633333335
2050-09-15 03:00:00,140.28122416666668
2050-09-15 04:00:00,147.36554900000002
2050-09-15 05:00:00,162.70693283333335
2050-09-15 06:00:00,206.14082972663255
2050-09-15 07:00:00,814.2540517845379
2050-09-15 08:00:00,503.80754589061036
2050-09-15 09:00:00,290.46282404390564
2050-09-15 10:00:00,289.75895621543486
2050-09-15 11:00:00,834.6657021866323
2050-09-15 12:00:00,497.52748382411323
2050-09-15 13:00:00,213.71737262515185
2050-09-15 14:00:00,199.30669383333338
2050-09-15 15:00:00,206.08823724922863
2050-09-15 16:00:00,249.46158749425533
2050-09-15 17:00:00,253.41996572153045
2050-09-15 18:00:00,317.51871905436866
2050-09-15 19:00:00,771.2264088502016
2050-09-15 20:00:00,418.449802259272
2050-09-15 21:00:00,211.1936503563585
2050-09-15 22:00:00,163.76460566666677
2050-09-15 23:00:00,140.28456083333344
2050-09-16 00:00:00,129.2196023333334
2050-09-16 01:00:00,129.43811400000004
2050-09-16 02:00:00,135.80006883333334
2050-09-16 03:00:00,139.76657233333336
2050-09-16 04:00:00,142.12723266666669
2050-09-16 05:00:00,162.5110965
2050-09-16 06:00:00,199.34791850714726
2050-09-16 07:00:00,727.8130581351397
2050-09-16 08:00:00,435.688025489045
2050-09-16 09:00:00,249.54512341505426
2050-09-16 10:00:00,305.22507265278955
2050-09-16 11:00:00,796.8770029672241
2050-09-16 12:00:00,481.20419630704174
2050-09-16 13:00:00,208.87460600000006
2050-09-16 14:00:00,210.65665146427114
2050-09-16 15:00:00,228.71111558627422
2050-09-16 16:00:00,218.98424974253118
2050-09-16 17:00:00,229.08851512556643
2050-09-16 18:00:00,306.7889377820545
2050-09-16 19:00:00,774.6186336064017
2050-09-16 20:00:00,435.89548368216845
2050-09-16 21:00:00,233.15506680886753
2050-09-16 22:00:00,175.30060045443847
2050-09-16 23:00:00,137.3607980000001
2050-09-17 00:00:00,262.43928850000026
2050-09-17 01:00:00,259.5842346666667
2050-09-17 02:00:00,271.284984
2050-09-17 03:00:00,280.8627865
2050-09-17 04:00:00,296.75995883333337
2050-09-17 05:00:00,327.23288333333335
2050-09-17 06:00:00,385.7955275822378
2050-09-17 07:00:00,841.7254834884704
2050-09-17 08:00:00,654.8022777836808
2050-09-17 09:00:00,591.4998500061165
2050-09-17 10:00:00,715.746530765205
2050-09-17 11:00:00,1265.7727472992508
2050-09-17 12:00:00,1346.3065743609395
2050-09-17 13:00:00,757.4328326295862
2050-09-17 14:00:00,424.35299983143653
2050-09-17 15:00:00,417.98715833337997
2050-09-17 16:00:00,482.6890917657498
2050-09-17 17:00:00,598.8447576835903
2050-09-17 18:00:00,719.3548405734351
2050-09-17 19:00:00,1500.921465450022
2050-09-17 20:00:00,828.3147959809176
2050-09-17 21:00:00,492.78266353306464
2050-09-17 22:00:00,353.83872281260204
2050-09-17 23:00:00,291.67189866666695
2050-09-18 00:00:00,261.14916500000027
2050-09-18 01:00:00,265.94325383333336
2050-09-18 02:00:00,272.88015
2050-09-18 03:00:00,284.7996225
2050-09-18 04:00:00,299.6231236666667
2050-09-18 05:00:00,323.74085016666675
2050-09-18 06:00:00,397.08877038945815
2050-09-18 07:00:00,998.874862973582
2050-09-18 08:00:00,678.9838019465634
2050-09-18 09:00:00,585.9103504820122
2050-09-18 10:00:00,820.921723695695
2050-09-18 11:00:00,1389.4785873888168
2050-09-18 12:00:00,1396.6491894694498
2050-09-18 13:00:00,675.8781231055578
2050-09-18 14:00:00,418.2792830969451
2050-09-18 15:00:00,411.8744103333334
2050-09-18 16:00:00,494.03987018472947
2050-09-18 17:00:00,547.596854128077
2050-09-18 18:00:00,668.899264964784
2050-09-18 19:00:00,1503.087056623094
2050-09-18 20:00:00,738.164210593053
2050-09-18 21:00:00,473.13461677697245
2050-09-18 22:00:00,329.1120638577656
2050-09-18 23:00:00,284.2661168333337
2050-09-19 00:00:00,129.5949286666667
2050-09-19 01:00:00,128.28443566666667
2050-09-19 02:00:00,138.4835635
2050-09-19 03:00:00,143.26623783333335
2050-09-19 04:00:00,148.09239566666668
