,Stromverbrauch
2050-08-01 00:00:00,134.37815433333338
2050-08-01 01:00:00,133.1201091666667
2050-08-01 02:00:00,139.54557783333334
2050-08-01 03:00:00,142.47922599999998
2050-08-01 04:00:00,151.16587466666667
2050-08-01 05:00:00,166.82908768515904
2050-08-01 06:00:00,208.16203978001238
2050-08-01 07:00:00,716.1203571389252
2050-08-01 08:00:00,476.70306540788494
2050-08-01 09:00:00,300.27980295789337
2050-08-01 10:00:00,277.1349229772302
2050-08-01 11:00:00,707.0420627166757
2050-08-01 12:00:00,527.1164753772033
2050-08-01 13:00:00,221.65582805213668
2050-08-01 14:00:00,200.21555083333337
2050-08-01 15:00:00,213.6803425226677
2050-08-01 16:00:00,230.05519104621268
2050-08-01 17:00:00,271.76151090276676
2050-08-01 18:00:00,310.83636850620303
2050-08-01 19:00:00,807.9247994023925
2050-08-01 20:00:00,451.2176157395766
2050-08-01 21:00:00,258.2123001924834
2050-08-01 22:00:00,168.66109883739878
2050-08-01 23:00:00,145.1813846666668
2050-08-02 00:00:00,129.4438408333334
2050-08-02 01:00:00,133.76828600000002
2050-08-02 02:00:00,136.0954126666667
2050-08-02 03:00:00,142.58207066666668
2050-08-02 04:00:00,146.688889
2050-08-02 05:00:00,164.0489115
2050-08-02 06:00:00,193.8375561912115
2050-08-02 07:00:00,701.7569877676721
2050-08-02 08:00:00,467.8461289459041
2050-08-02 09:00:00,287.08679530418465
2050-08-02 10:00:00,280.4857894871791
2050-08-02 11:00:00,725.6508874664919
2050-08-02 12:00:00,621.3309650464925
2050-08-02 13:00:00,213.6792013650447
2050-08-02 14:00:00,201.9690438333334
2050-08-02 15:00:00,209.1253892773672
2050-08-02 16:00:00,247.34006497308954
2050-08-02 17:00:00,261.16378245848114
2050-08-02 18:00:00,340.79394299847075
2050-08-02 19:00:00,933.3690906302819
2050-08-02 20:00:00,437.98289420197574
2050-08-02 21:00:00,243.55043345289585
2050-08-02 22:00:00,176.86924137166153
2050-08-02 23:00:00,144.45958766666678
2050-08-03 00:00:00,135.63532083333342
2050-08-03 01:00:00,131.02110900000002
2050-08-03 02:00:00,141.38040716666669
2050-08-03 03:00:00,143.98356133333334
2050-08-03 04:00:00,150.33855666666668
2050-08-03 05:00:00,165.42293533333333
2050-08-03 06:00:00,220.5893566574977
2050-08-03 07:00:00,797.3512725719999
2050-08-03 08:00:00,499.5647518031414
2050-08-03 09:00:00,266.31712478026515
2050-08-03 10:00:00,260.18359533795893
2050-08-03 11:00:00,705.4260253828003
2050-08-03 12:00:00,551.2733453157683
2050-08-03 13:00:00,213.7018589695914
2050-08-03 14:00:00,203.89470600000004
2050-08-03 15:00:00,219.58261352535123
2050-08-03 16:00:00,243.8180780076743
2050-08-03 17:00:00,253.85260699780275
2050-08-03 18:00:00,318.9292024536055
2050-08-03 19:00:00,826.4278124041126
2050-08-03 20:00:00,495.33929409523074
2050-08-03 21:00:00,230.98185820655553
2050-08-03 22:00:00,174.90117633333347
2050-08-03 23:00:00,156.0999730000001
2050-08-04 00:00:00,129.1927848333334
2050-08-04 01:00:00,136.5319276666667
2050-08-04 02:00:00,137.15856733333337
2050-08-04 03:00:00,135.040233
2050-08-04 04:00:00,140.76037383333335
2050-08-04 05:00:00,165.30259816666666
2050-08-04 06:00:00,195.13955468660325
2050-08-04 07:00:00,791.0981077021231
2050-08-04 08:00:00,554.5187661707189
2050-08-04 09:00:00,248.1289404216776
2050-08-04 10:00:00,273.407844680221
2050-08-04 11:00:00,719.0887328564836
2050-08-04 12:00:00,519.8280208248514
2050-08-04 13:00:00,210.0288008333334
