,Stromverbrauch
2050-10-01 00:00:00,247.0755481666669
2050-10-01 01:00:00,254.0557105000001
2050-10-01 02:00:00,268.59859450000005
2050-10-01 03:00:00,284.6220511666667
2050-10-01 04:00:00,299.5633581666667
2050-10-01 05:00:00,341.86554833333344
2050-10-01 06:00:00,395.8750088639799
2050-10-01 07:00:00,982.737508776209
2050-10-01 08:00:00,579.2522953868622
2050-10-01 09:00:00,590.7854395958145
2050-10-01 10:00:00,806.203556583557
2050-10-01 11:00:00,1427.1102355313176
2050-10-01 12:00:00,1400.7291520803603
2050-10-01 13:00:00,800.4775680572903
2050-10-01 14:00:00,452.274970136356
2050-10-01 15:00:00,425.9418915131263
2050-10-01 16:00:00,470.3508867426002
2050-10-01 17:00:00,548.6978397632224
2050-10-01 18:00:00,780.0141559492301
2050-10-01 19:00:00,1609.8871130948266
2050-10-01 20:00:00,831.9930080162508
2050-10-01 21:00:00,462.3176332318579
2050-10-01 22:00:00,338.72115643714176
2050-10-01 23:00:00,274.3716418333337
2050-10-02 00:00:00,242.6857113333336
2050-10-02 01:00:00,247.6795118333334
2050-10-02 02:00:00,263.00742166666674
2050-10-02 03:00:00,268.9343678333334
2050-10-02 04:00:00,289.3166151666668
2050-10-02 05:00:00,334.5198126666668
2050-10-02 06:00:00,393.73412053489693
2050-10-02 07:00:00,1024.3159986075232
2050-10-02 08:00:00,689.2467201707643
2050-10-02 09:00:00,598.1093847780003
2050-10-02 10:00:00,832.3176603963003
2050-10-02 11:00:00,1508.2602797803854
2050-10-02 12:00:00,1372.2948166748984
2050-10-02 13:00:00,698.0727097450635
2050-10-02 14:00:00,449.9760485663516
2050-10-02 15:00:00,418.66536777599555
2050-10-02 16:00:00,479.4884399038625
2050-10-02 17:00:00,591.2863126271162
2050-10-02 18:00:00,755.3696793136888
2050-10-02 19:00:00,1544.4096738569012
2050-10-02 20:00:00,845.5223468635722
2050-10-02 21:00:00,511.94228433871433
2050-10-02 22:00:00,332.2722084850148
2050-10-02 23:00:00,272.7575335000003
2050-10-03 00:00:00,257.1881861666669
2050-10-03 01:00:00,252.07132600000008
2050-10-03 02:00:00,263.91445250000004
2050-10-03 03:00:00,279.7629993333334
2050-10-03 04:00:00,300.59207716666674
2050-10-03 05:00:00,341.665508485104
2050-10-03 06:00:00,388.8593081981765
2050-10-03 07:00:00,1019.9060430477404
2050-10-03 08:00:00,710.6249864572127
2050-10-03 09:00:00,705.1873708538503
2050-10-03 10:00:00,719.3761366871612
2050-10-03 11:00:00,1607.4617567015978
2050-10-03 12:00:00,1407.1024398603427
2050-10-03 13:00:00,700.0837024080661
2050-10-03 14:00:00,435.5939675785664
2050-10-03 15:00:00,422.65815857684146
2050-10-03 16:00:00,504.5329564751688
2050-10-03 17:00:00,579.4916252112229
2050-10-03 18:00:00,721.1842713877156
2050-10-03 19:00:00,1632.8551069859127
2050-10-03 20:00:00,823.1507412333573
2050-10-03 21:00:00,487.92757484845464
2050-10-03 22:00:00,345.1749214679738
2050-10-03 23:00:00,286.767682166667
2050-10-04 00:00:00,129.96758500000004
2050-10-04 01:00:00,129.64239316666666
2050-10-04 02:00:00,136.35050283333337
2050-10-04 03:00:00,139.90933
2050-10-04 04:00:00,149.0635581666667
2050-10-04 05:00:00,172.14222266666673
2050-10-04 06:00:00,202.82598014317313
2050-10-04 07:00:00,740.2484459231497
2050-10-04 08:00:00,485.62591785254716
2050-10-04 09:00:00,290.43760964791113
2050-10-04 10:00:00,329.4031893298666
2050-10-04 11:00:00,783.0115596392233
2050-10-04 12:00:00,516.676491132245
2050-10-04 13:00:00,213.54347601838137
2050-10-04 14:00:00,199.54370000000003
2050-10-04 15:00:00,203.57445453343695
2050-10-04 16:00:00,255.33962841088123
2050-10-04 17:00:00,252.96732533859262
2050-10-04 18:00:00,329.6338526490627
2050-10-04 19:00:00,769.8722248919075
2050-10-04 20:00:00,435.1174585303699
2050-10-04 21:00:00,217.3846194322506
2050-10-04 22:00:00,168.1384597670355
2050-10-04 23:00:00,147.61925333333343
2050-10-05 00:00:00,125.82395466666671
2050-10-05 01:00:00,128.51842750000003
2050-10-05 02:00:00,136.8985591666667
2050-10-05 03:00:00,143.32916333333336
2050-10-05 04:00:00,155.02674983333335
2050-10-05 05:00:00,175.1127555006607
2050-10-05 06:00:00,222.6739768437926
2050-10-05 07:00:00,632.6238112894591
2050-10-05 08:00:00,432.9267944330358
2050-10-05 09:00:00,268.95052733668075
2050-10-05 10:00:00,292.3395364387233
2050-10-05 11:00:00,756.8282121037413
2050-10-05 12:00:00,566.6936625296971
2050-10-05 13:00:00,210.47307597505008
2050-10-05 14:00:00,207.91760154217354
2050-10-05 15:00:00,215.4324923879155
2050-10-05 16:00:00,237.11756044905883
2050-10-05 17:00:00,257.8877468728087
2050-10-05 18:00:00,320.90789658606843
2050-10-05 19:00:00,747.3994048780714
2050-10-05 20:00:00,459.9976242239183
2050-10-05 21:00:00,262.46594378593477
2050-10-05 22:00:00,166.5717620492508
2050-10-05 23:00:00,134.57011166666678
2050-10-06 00:00:00,127.32390033333337
2050-10-06 01:00:00,132.55124150000003
2050-10-06 02:00:00,134.92720233333335
2050-10-06 03:00:00,143.42031250000002
2050-10-06 04:00:00,151.55076550000004
2050-10-06 05:00:00,172.68567833333339
2050-10-06 06:00:00,213.96299038690674
2050-10-06 07:00:00,765.0293629738255
2050-10-06 08:00:00,504.9700395806014
2050-10-06 09:00:00,285.9070120174634
2050-10-06 10:00:00,272.9849499035116
2050-10-06 11:00:00,744.1247120800667
2050-10-06 12:00:00,490.8190525045144
2050-10-06 13:00:00,217.9017041176458
2050-10-06 14:00:00,206.09568933333335
2050-10-06 15:00:00,210.83937750000004
2050-10-06 16:00:00,241.0610762226756
2050-10-06 17:00:00,274.1205628724573
2050-10-06 18:00:00,336.474081315938
2050-10-06 19:00:00,780.2098110481264
2050-10-06 20:00:00,426.86147378876035
2050-10-06 21:00:00,215.98448722122188
2050-10-06 22:00:00,163.78284100000016
2050-10-06 23:00:00,139.3749980000001
2050-10-07 00:00:00,128.02444700000004
2050-10-07 01:00:00,128.7465931666667
2050-10-07 02:00:00,135.50341583333335
2050-10-07 03:00:00,139.70788483333334
2050-10-07 04:00:00,146.12043233333335
2050-10-07 05:00:00,166.9942563333334
2050-10-07 06:00:00,229.60604944869374
2050-10-07 07:00:00,769.4295824934405
2050-10-07 08:00:00,426.2950520353777
2050-10-07 09:00:00,297.6123474968218
2050-10-07 10:00:00,323.3951424969869
2050-10-07 11:00:00,801.1051134914129
2050-10-07 12:00:00,597.3784135431799
2050-10-07 13:00:00,209.2687768333334
2050-10-07 14:00:00,202.96227156162198
2050-10-07 15:00:00,204.3884443001175
2050-10-07 16:00:00,241.50610511884324
2050-10-07 17:00:00,289.04391250888256
2050-10-07 18:00:00,285.2236795981808
2050-10-07 19:00:00,772.6901573071012
2050-10-07 20:00:00,398.3469055271799
2050-10-07 21:00:00,229.07446643358702
2050-10-07 22:00:00,167.04860056180604
