,Stromverbrauch
2030-01-01 00:00:00,7.0896135166666685
2030-01-01 01:00:00,7.466518283333334
2030-01-01 02:00:00,7.956225783333333
2030-01-01 03:00:00,8.902324116666668
2030-01-01 04:00:00,9.622674800000002
2030-01-01 05:00:00,11.29378701666667
2030-01-01 06:00:00,12.373914569980997
2030-01-01 07:00:00,27.697293064006892
2030-01-01 08:00:00,19.844553393735772
2030-01-01 09:00:00,20.57091296789275
2030-01-01 10:00:00,21.64170132835728
2030-01-01 11:00:00,40.130204844853566
2030-01-01 12:00:00,45.465236077352245
2030-01-01 13:00:00,24.483744570706506
2030-01-01 14:00:00,14.753052728450745
2030-01-01 15:00:00,14.018890392005376
2030-01-01 16:00:00,16.078603269508818
2030-01-01 17:00:00,19.26660995396674
2030-01-01 18:00:00,18.950784372404296
2030-01-01 19:00:00,44.945237047550016
2030-01-01 20:00:00,26.101239602411237
2030-01-01 21:00:00,12.443346053171291
2030-01-01 22:00:00,10.104907920026461
2030-01-01 23:00:00,8.240808583333337
2030-01-02 00:00:00,7.72082816666667
2030-01-02 01:00:00,7.975432850000001
2030-01-02 02:00:00,8.422343266666667
2030-01-02 03:00:00,8.9659746
2030-01-02 04:00:00,9.469841433333333
2030-01-02 05:00:00,10.217588583333335
2030-01-02 06:00:00,12.289871826925069
2030-01-02 07:00:00,30.394629085854536
2030-01-02 08:00:00,18.756520291440687
2030-01-02 09:00:00,18.722549314883484
2030-01-02 10:00:00,22.441102284743767
2030-01-02 11:00:00,45.360725775921615
2030-01-02 12:00:00,34.50404884403447
2030-01-02 13:00:00,21.017823599173404
2030-01-02 14:00:00,13.344386267398571
2030-01-02 15:00:00,12.975646133333337
2030-01-02 16:00:00,14.320045444777303
2030-01-02 17:00:00,19.137887985170416
2030-01-02 18:00:00,27.26461481293817
2030-01-02 19:00:00,54.634536219001504
2030-01-02 20:00:00,26.37751575835778
2030-01-02 21:00:00,15.857667617863559
2030-01-02 22:00:00,10.165194381965573
2030-01-02 23:00:00,8.488101650000004
2030-01-03 00:00:00,4.247759866666667
2030-01-03 01:00:00,4.026091383333334
2030-01-03 02:00:00,3.986439433333333
2030-01-03 03:00:00,4.61257125
2030-01-03 04:00:00,5.068189683333333
2030-01-03 05:00:00,5.5187157000000004
2030-01-03 06:00:00,7.7709021231739515
2030-01-03 07:00:00,25.73559932096638
2030-01-03 08:00:00,12.810850447428557
2030-01-03 09:00:00,8.561378588992936
2030-01-03 10:00:00,9.850763282860573
2030-01-03 11:00:00,22.563844919705936
2030-01-03 12:00:00,12.76782992168192
2030-01-03 13:00:00,6.568838733333334
2030-01-03 14:00:00,6.601200097414204
2030-01-03 15:00:00,7.555492585221031
2030-01-03 16:00:00,8.129671658959465
2030-01-03 17:00:00,7.809317151798998
2030-01-03 18:00:00,9.251998579661162
2030-01-03 19:00:00,18.48389989935352
2030-01-03 20:00:00,12.64390624324974
2030-01-03 21:00:00,6.773566872268234
2030-01-03 22:00:00,5.292552016666667
2030-01-03 23:00:00,4.394865049999999
2030-01-04 00:00:00,3.8779428666666664
2030-01-04 01:00:00,4.0399714
2030-01-04 02:00:00,4.130537500000001
2030-01-04 03:00:00,4.34252015
2030-01-04 04:00:00,4.7511882000000005
2030-01-04 05:00:00,5.363647933333333
2030-01-04 06:00:00,8.291616074537394
2030-01-04 07:00:00,22.130045002285023
2030-01-04 08:00:00,12.157412571896902
2030-01-04 09:00:00,9.909722666236064
2030-01-04 10:00:00,13.153994651876742
2030-01-04 11:00:00,29.153454532563128
2030-01-04 12:00:00,12.080788192129589
2030-01-04 13:00:00,6.6716056166666675
2030-01-04 14:00:00,6.488202483333334
2030-01-04 15:00:00,6.630758903024251
2030-01-04 16:00:00,6.875031733333334
2030-01-04 17:00:00,7.436849716268898
2030-01-04 18:00:00,12.218845649258654
2030-01-04 19:00:00,27.064312220837568
2030-01-04 20:00:00,17.893126432048543
2030-01-04 21:00:00,7.069669975036292
2030-01-04 22:00:00,4.9580473666666665
2030-01-04 23:00:00,4.117901833333333
2030-01-05 00:00:00,3.8862763666666664
2030-01-05 01:00:00,3.899341166666667
2030-01-05 02:00:00,4.005906183333333
2030-01-05 03:00:00,4.35735575
2030-01-05 04:00:00,4.6089892
2030-01-05 05:00:00,5.230318483333334
2030-01-05 06:00:00,6.936159767816587
2030-01-05 07:00:00,22.610460134925976
2030-01-05 08:00:00,13.741928705503161
2030-01-05 09:00:00,9.221910667058559
2030-01-05 10:00:00,9.617872798730788
2030-01-05 11:00:00,16.797232733331747
2030-01-05 12:00:00,13.708115864869596
2030-01-05 13:00:00,6.474140066666668
2030-01-05 14:00:00,6.690053633333334
2030-01-05 15:00:00,7.370497693946873
2030-01-05 16:00:00,7.7323737198251195
2030-01-05 17:00:00,9.668161357026483
2030-01-05 18:00:00,12.228571110674642
2030-01-05 19:00:00,22.32454334564372
2030-01-05 20:00:00,11.605731187794744
2030-01-05 21:00:00,6.982842109326427
2030-01-05 22:00:00,5.106915366666666
2030-01-05 23:00:00,4.26975445
2030-01-06 00:00:00,4.399844483333333
2030-01-06 01:00:00,4.144723766666667
2030-01-06 02:00:00,4.379306366666667
2030-01-06 03:00:00,4.597356283333333
2030-01-06 04:00:00,4.880523933333333
2030-01-06 05:00:00,5.539263450000001
2030-01-06 06:00:00,8.279642281257338
2030-01-06 07:00:00,21.361681750731538
2030-01-06 08:00:00,11.055168646575813
2030-01-06 09:00:00,7.868423615193064
2030-01-06 10:00:00,7.944099632515127
