,Stromverbrauch
2050-02-01 00:00:00,121.06394616666671
2050-02-01 01:00:00,125.99407800000002
2050-02-01 02:00:00,136.58404233333337
2050-02-01 03:00:00,137.3141881666667
2050-02-01 04:00:00,150.24846800000003
2050-02-01 05:00:00,172.03227533333336
2050-02-01 06:00:00,219.23427129111238
2050-02-01 07:00:00,734.5785996591937
2050-02-01 08:00:00,515.3284737322277
2050-02-01 09:00:00,284.26751403146193
2050-02-01 10:00:00,265.78593881776385
2050-02-01 11:00:00,692.2575476328556
2050-02-01 12:00:00,551.4068954863244
2050-02-01 13:00:00,213.63058564640517
2050-02-01 14:00:00,204.45247933333337
2050-02-01 15:00:00,206.91436575159378
2050-02-01 16:00:00,219.82732358541958
2050-02-01 17:00:00,277.68549651676534
2050-02-01 18:00:00,348.7594086462304
2050-02-01 19:00:00,712.3349769372564
2050-02-01 20:00:00,508.64643396716633
2050-02-01 21:00:00,242.34722601971507
2050-02-01 22:00:00,162.949919172214
2050-02-01 23:00:00,140.02603716666678
2050-02-02 00:00:00,124.27724300000003
2050-02-02 01:00:00,133.9741831666667
2050-02-02 02:00:00,135.44917083333334
2050-02-02 03:00:00,143.34215500000002
2050-02-02 04:00:00,149.55110550000003
2050-02-02 05:00:00,174.0707701666667
2050-02-02 06:00:00,240.37625887981096
2050-02-02 07:00:00,734.6935601922121
2050-02-02 08:00:00,361.0006797017386
2050-02-02 09:00:00,288.17048285081677
2050-02-02 10:00:00,282.5240458163838
2050-02-02 11:00:00,630.7098631842762
2050-02-02 12:00:00,531.8447243425878
2050-02-02 13:00:00,212.56740113579892
2050-02-02 14:00:00,204.33580066666664
2050-02-02 15:00:00,207.72366366666674
2050-02-02 16:00:00,224.3632375729776
2050-02-02 17:00:00,234.089512292061
2050-02-02 18:00:00,308.31509467073903
2050-02-02 19:00:00,791.7401904267765
2050-02-02 20:00:00,402.55649020352365
2050-02-02 21:00:00,235.9778295414627
2050-02-02 22:00:00,167.69854550000014
2050-02-02 23:00:00,136.41326333333342
2050-02-03 00:00:00,124.43891516666672
2050-02-03 01:00:00,128.10842083333335
2050-02-03 02:00:00,136.85454033333335
2050-02-03 03:00:00,142.22451300000006
2050-02-03 04:00:00,150.689735
2050-02-03 05:00:00,172.60715950000005
