Date,Stromverbrauch
2030-01-01 00:00:00,13.851808266666685
2030-01-01 01:00:00,14.232219016666683
2030-01-01 02:00:00,14.631184300000017
2030-01-01 03:00:00,14.995866100000015
2030-01-01 04:00:00,16.47408490000002
2030-01-01 05:00:00,17.892850233333352
2030-01-01 06:00:00,19.41993381666668
2030-01-01 07:00:00,21.044304283333386
2030-01-01 08:00:00,25.596976012747295
2030-01-01 09:00:00,91.49004071776206
2030-01-01 10:00:00,49.80000606805292
2030-01-01 11:00:00,95.56592906825122
2030-01-01 12:00:00,87.60322020896714
2030-01-01 13:00:00,34.771041741988874
2030-01-01 14:00:00,40.506283671180455
2030-01-01 15:00:00,81.38514817742656
2030-01-01 16:00:00,75.61123160020607
2030-01-01 17:00:00,44.308458524042365
2030-01-01 18:00:00,59.147914311065556
2030-01-01 19:00:00,97.88984493038127
2030-01-01 20:00:00,86.95417146084282
2030-01-01 21:00:00,34.9355831507209
2030-01-01 22:00:00,22.120174666067832
2030-01-01 23:00:00,17.401457116666787
2030-01-02 00:00:00,13.56322358333335
2030-01-02 01:00:00,13.13240263333335
2030-01-02 02:00:00,14.074500566666684
2030-01-02 03:00:00,14.985150650000017
2030-01-02 04:00:00,16.49366780000002
2030-01-02 05:00:00,18.76491688333335
2030-01-02 06:00:00,22.87999895012659
2030-01-02 07:00:00,71.87484588254738
2030-01-02 08:00:00,98.18567027827767
2030-01-02 09:00:00,51.1548437313269
2030-01-02 10:00:00,39.6408481291172
2030-01-02 11:00:00,26.35146865101153
2030-01-02 12:00:00,23.913807450000004
2030-01-02 13:00:00,23.678390900000004
2030-01-02 14:00:00,25.684597883333367
2030-01-02 15:00:00,39.807366186088295
2030-01-02 16:00:00,49.75684418385506
2030-01-02 17:00:00,38.66836596744866
2030-01-02 18:00:00,51.996891187614686
2030-01-02 19:00:00,115.5632346733671
2030-01-02 20:00:00,100.16021404039284
2030-01-02 21:00:00,41.93256981830777
2030-01-02 22:00:00,23.13158034337633
2030-01-02 23:00:00,14.05643576666669
2030-01-03 00:00:00,13.697057116666684
2030-01-03 01:00:00,13.967036233333351
2030-01-03 02:00:00,14.64786983333335
2030-01-03 03:00:00,15.45286803333335
2030-01-03 04:00:00,16.30986718333335
2030-01-03 05:00:00,18.306483366666686
2030-01-03 06:00:00,22.270743614028973
2030-01-03 07:00:00,75.64562044937443
2030-01-03 08:00:00,90.06504177923622
2030-01-03 09:00:00,50.024902763269836
2030-01-03 10:00:00,45.48883305206688
2030-01-03 11:00:00,25.212952085050034
2030-01-03 12:00:00,24.4725746
2030-01-03 13:00:00,23.79535915
2030-01-03 14:00:00,26.44547085422302
2030-01-03 15:00:00,44.077106312835895
2030-01-03 16:00:00,64.78520851633142
2030-01-03 17:00:00,46.980906018033345
2030-01-03 18:00:00,61.10472363882641
2030-01-03 19:00:00,111.54785485679344
2030-01-03 20:00:00,111.88228729417428
2030-01-03 21:00:00,36.74323588678264
2030-01-03 22:00:00,21.441722955397353
2030-01-03 23:00:00,14.161106900000025
2030-01-04 00:00:00,13.690756450000016
2030-01-04 01:00:00,13.94815153333335
2030-01-04 02:00:00,14.20720233333335
2030-01-04 03:00:00,15.348683383333352
2030-01-04 04:00:00,15.805117716666684
2030-01-04 05:00:00,18.198500166666687
2030-01-04 06:00:00,22.22554983554576
2030-01-04 07:00:00,65.75137095079569
2030-01-04 08:00:00,80.28893133581266
2030-01-04 09:00:00,39.68901972891408
2030-01-04 10:00:00,38.81641441697059
2030-01-04 11:00:00,25.664841573477837
2030-01-04 12:00:00,24.161910050000003
2030-01-04 13:00:00,23.7584762
2030-01-04 14:00:00,26.270991694169116
2030-01-04 15:00:00,39.23958215690197
2030-01-04 16:00:00,46.49471443311698
2030-01-04 17:00:00,43.285139837210686
2030-01-04 18:00:00,54.590962904503066
2030-01-04 19:00:00,101.1085773981998
2030-01-04 20:00:00,116.19339067875603
2030-01-04 21:00:00,38.24302687310547
2030-01-04 22:00:00,21.354858650603852
2030-01-04 23:00:00,14.469276133333357
2030-01-05 00:00:00,13.662441233333352
2030-01-05 01:00:00,13.390069766666684
2030-01-05 02:00:00,13.656751200000016
2030-01-05 03:00:00,14.65985088333335
2030-01-05 04:00:00,16.42100115000002
2030-01-05 05:00:00,18.782800633333352
2030-01-05 06:00:00,20.13648398333335
2030-01-05 07:00:00,21.38301641666672
2030-01-05 08:00:00,25.879563520693154
2030-01-05 09:00:00,100.09856828025495
2030-01-05 10:00:00,53.91238076498566
2030-01-05 11:00:00,98.04389329509782
2030-01-05 12:00:00,84.87341003917791
2030-01-05 13:00:00,29.111813206899157
2030-01-05 14:00:00,34.90177350044013
2030-01-05 15:00:00,83.89452032437495
2030-01-05 16:00:00,77.70044040331969
2030-01-05 17:00:00,46.87966584143754
2030-01-05 18:00:00,57.05077775953909
2030-01-05 19:00:00,97.66048154166074
2030-01-05 20:00:00,79.48754244592634
2030-01-05 21:00:00,37.794166104868275
2030-01-05 22:00:00,21.13935610777471
2030-01-05 23:00:00,18.276900733333452
2030-01-06 00:00:00,13.378924516666684
2030-01-06 01:00:00,13.582802300000017
2030-01-06 02:00:00,14.006118100000018
2030-01-06 03:00:00,14.392733816666683
2030-01-06 04:00:00,15.49686818333335
2030-01-06 05:00:00,17.86086655000002
2030-01-06 06:00:00,19.546733266666685
2030-01-06 07:00:00,21.31990606666672
2030-01-06 08:00:00,25.924197026036268
2030-01-06 09:00:00,90.51083302512752
2030-01-06 10:00:00,53.585113562417845
2030-01-06 11:00:00,95.64470203369906
2030-01-06 12:00:00,106.31599370580442
