,Stromverbrauch
2050-05-01 00:00:00,254.1725153333335
2050-05-01 01:00:00,254.54767850000007
2050-05-01 02:00:00,273.73178433333345
2050-05-01 03:00:00,282.57034366666676
2050-05-01 04:00:00,294.0881456666667
2050-05-01 05:00:00,336.9896375000002
2050-05-01 06:00:00,382.6780280121545
2050-05-01 07:00:00,921.8373777911157
2050-05-01 08:00:00,642.1535190689019
2050-05-01 09:00:00,575.3907870892319
2050-05-01 10:00:00,744.4296253029264
2050-05-01 11:00:00,1354.256258846662
2050-05-01 12:00:00,1472.9395639413854
2050-05-01 13:00:00,767.4101790414178
2050-05-01 14:00:00,427.1028898843147
2050-05-01 15:00:00,440.7572582264536
2050-05-01 16:00:00,486.2661915886394
2050-05-01 17:00:00,614.6473451919702
2050-05-01 18:00:00,798.1825024381473
2050-05-01 19:00:00,1669.6388092771379
2050-05-01 20:00:00,836.5032888835598
2050-05-01 21:00:00,465.2001721526995
2050-05-01 22:00:00,351.5591168021438
2050-05-01 23:00:00,293.27765433333366
2050-05-02 00:00:00,129.41086333333337
2050-05-02 01:00:00,134.22143366666668
2050-05-02 02:00:00,137.30960950000002
2050-05-02 03:00:00,144.56541133333334
2050-05-02 04:00:00,151.7938985
2050-05-02 05:00:00,172.2212278333334
2050-05-02 06:00:00,218.28562142916186
2050-05-02 07:00:00,798.8316923877351
2050-05-02 08:00:00,467.80834892992493
2050-05-02 09:00:00,301.95385353164494
2050-05-02 10:00:00,292.4529203163652
2050-05-02 11:00:00,858.1272989107082
2050-05-02 12:00:00,464.5686414656209
2050-05-02 13:00:00,216.65277100000006
2050-05-02 14:00:00,202.93032929466142
2050-05-02 15:00:00,208.93273616666673
2050-05-02 16:00:00,216.5157600721061
2050-05-02 17:00:00,265.4590929098808
2050-05-02 18:00:00,307.37961734805054
2050-05-02 19:00:00,870.8893546170056
2050-05-02 20:00:00,429.11815916983153
2050-05-02 21:00:00,238.13071825077722
2050-05-02 22:00:00,172.55000304455996
2050-05-02 23:00:00,141.61165066666675
2050-05-03 00:00:00,133.7617476666667
2050-05-03 01:00:00,133.71760333333336
2050-05-03 02:00:00,140.59821850000003
2050-05-03 03:00:00,144.14442050000002
2050-05-03 04:00:00,149.8379211666667
2050-05-03 05:00:00,170.21626433333338
2050-05-03 06:00:00,229.75185408936773
2050-05-03 07:00:00,713.8155503440117
2050-05-03 08:00:00,450.8663431270224
2050-05-03 09:00:00,267.31212451544627
2050-05-03 10:00:00,303.14000680579807
2050-05-03 11:00:00,639.8992156223037
2050-05-03 12:00:00,508.15017446304165
2050-05-03 13:00:00,206.05595633333337
2050-05-03 14:00:00,202.98933252434432
2050-05-03 15:00:00,235.62816983036777
2050-05-03 16:00:00,236.42371138681614
2050-05-03 17:00:00,229.39549022068542
2050-05-03 18:00:00,296.10830343768856
2050-05-03 19:00:00,803.0934192976898
2050-05-03 20:00:00,478.7973361439947
2050-05-03 21:00:00,228.39933295377986
2050-05-03 22:00:00,174.1688043491325
2050-05-03 23:00:00,145.19245333333345
2050-05-04 00:00:00,133.34972816666672
2050-05-04 01:00:00,132.39649033333336
2050-05-04 02:00:00,139.84660950000003
2050-05-04 03:00:00,141.76257533333336
2050-05-04 04:00:00,145.06412050000003
2050-05-04 05:00:00,162.8720099137129
2050-05-04 06:00:00,193.18998527259046
2050-05-04 07:00:00,702.6611055575
2050-05-04 08:00:00,463.8162434303945
2050-05-04 09:00:00,269.37902460972555
2050-05-04 10:00:00,294.89494314099943
2050-05-04 11:00:00,690.2860609609629
2050-05-04 12:00:00,589.577858442898
2050-05-04 13:00:00,212.61314800000008
2050-05-04 14:00:00,206.70154800000003
2050-05-04 15:00:00,210.22701445274615
2050-05-04 16:00:00,249.8661004377278
2050-05-04 17:00:00,247.61928412596552
2050-05-04 18:00:00,281.93037258198336
2050-05-04 19:00:00,878.1005600146855
2050-05-04 20:00:00,444.3042361784862
2050-05-04 21:00:00,227.57721855128813
2050-05-04 22:00:00,166.30338333333347
2050-05-04 23:00:00,142.8146195000001
2050-05-05 00:00:00,128.8269126666667
2050-05-05 01:00:00,130.81013850000002
2050-05-05 02:00:00,135.7682826666667
2050-05-05 03:00:00,141.45721566666668
2050-05-05 04:00:00,151.34255700000003
2050-05-05 05:00:00,164.18684390024723
2050-05-05 06:00:00,214.0477019375737
2050-05-05 07:00:00,736.3277441310827
2050-05-05 08:00:00,436.86197234416755
2050-05-05 09:00:00,280.8946619972812
2050-05-05 10:00:00,320.6602251873929
2050-05-05 11:00:00,799.1801472525365
2050-05-05 12:00:00,528.2388084265749
2050-05-05 13:00:00,210.40196183333342
2050-05-05 14:00:00,203.22201600000002
2050-05-05 15:00:00,215.3843128656289
2050-05-05 16:00:00,236.4281296756892
2050-05-05 17:00:00,305.8445044756984
2050-05-05 18:00:00,313.06563662943864
2050-05-05 19:00:00,853.453046767235
2050-05-05 20:00:00,425.7646022359463
2050-05-05 21:00:00,223.5857431334997
2050-05-05 22:00:00,167.3831752749374
2050-05-05 23:00:00,146.67946766666677
2050-05-06 00:00:00,130.24105200000002
2050-05-06 01:00:00,131.81938933333336
2050-05-06 02:00:00,138.77123616666668
2050-05-06 03:00:00,145.77208600000003
2050-05-06 04:00:00,152.56091883333337
2050-05-06 05:00:00,168.39693000000005
2050-05-06 06:00:00,211.5500521085607
2050-05-06 07:00:00,667.3164772649891
2050-05-06 08:00:00,435.0162509601643
2050-05-06 09:00:00,248.562567412597
2050-05-06 10:00:00,315.2653796375888
2050-05-06 11:00:00,661.7394802579679
2050-05-06 12:00:00,551.5370645948979
2050-05-06 13:00:00,208.3309928922152
2050-05-06 14:00:00,203.46843230534571
2050-05-06 15:00:00,201.50383700000006
2050-05-06 16:00:00,229.52702453730134
2050-05-06 17:00:00,253.92569734620102
2050-05-06 18:00:00,305.10174299582184
2050-05-06 19:00:00,758.8739959754847
2050-05-06 20:00:00,425.57030185843945
2050-05-06 21:00:00,212.9760101019258
2050-05-06 22:00:00,171.6779040000001
2050-05-06 23:00:00,144.45674766666676
2050-05-07 00:00:00,266.0931143333336
2050-05-07 01:00:00,269.82848950000005
2050-05-07 02:00:00,280.15106916666673
2050-05-07 03:00:00,285.7853473333334
2050-05-07 04:00:00,302.73920316666675
2050-05-07 05:00:00,337.1200386666668
2050-05-07 06:00:00,379.9524132349395
2050-05-07 07:00:00,947.8073808623714
2050-05-07 08:00:00,692.5677183071882
2050-05-07 09:00:00,628.3761716301682
2050-05-07 10:00:00,765.6324322058833
2050-05-07 11:00:00,1182.8571441778922
2050-05-07 12:00:00,1496.2557661494925
2050-05-07 13:00:00,712.4796309755276
2050-05-07 14:00:00,427.2576061155151
2050-05-07 15:00:00,412.5022504775514
2050-05-07 16:00:00,520.7332005093027
2050-05-07 17:00:00,627.3396376064696
2050-05-07 18:00:00,698.8089139388285
2050-05-07 19:00:00,1496.5318551072494
2050-05-07 20:00:00,774.0871593648747
2050-05-07 21:00:00,496.3222907955618
2050-05-07 22:00:00,368.97643772788075
2050-05-07 23:00:00,294.82058883333366
2050-05-08 00:00:00,259.8685846666669
2050-05-08 01:00:00,261.1702253333334
2050-05-08 02:00:00,271.85187750000006
2050-05-08 03:00:00,285.2736813333334
2050-05-08 04:00:00,299.17668800000007
2050-05-08 05:00:00,339.2936091595632
2050-05-08 06:00:00,377.1182129995807
2050-05-08 07:00:00,877.2683178959365
2050-05-08 08:00:00,720.7238208693667
2050-05-08 09:00:00,584.3383094169618
2050-05-08 10:00:00,759.9351328889843
2050-05-08 11:00:00,1479.5776472512514
2050-05-08 12:00:00,1225.351384372205
2050-05-08 13:00:00,655.4542082903642
2050-05-08 14:00:00,433.4758282351707
2050-05-08 15:00:00,417.90430575478655
2050-05-08 16:00:00,443.33296665322126
2050-05-08 17:00:00,562.4812395292117
2050-05-08 18:00:00,708.0358848318951
2050-05-08 19:00:00,1627.1160791911118
2050-05-08 20:00:00,825.2717183793449
2050-05-08 21:00:00,478.4397132727094
2050-05-08 22:00:00,371.39123822016074
2050-05-08 23:00:00,286.8781178333337
2050-05-09 00:00:00,131.60906166666672
2050-05-09 01:00:00,135.8229385
2050-05-09 02:00:00,139.9284121666667
2050-05-09 03:00:00,145.35824300000004
2050-05-09 04:00:00,153.92003133333338
2050-05-09 05:00:00,173.99609950000007
2050-05-09 06:00:00,197.06683185335086
2050-05-09 07:00:00,665.7178531600993
2050-05-09 08:00:00,456.1453251631464
2050-05-09 09:00:00,306.704053732586
2050-05-09 10:00:00,316.75043191596086
2050-05-09 11:00:00,871.4307625342276
2050-05-09 12:00:00,549.9127509433678
2050-05-09 13:00:00,213.70190027356645
2050-05-09 14:00:00,202.15142887888777
2050-05-09 15:00:00,209.39683229883943
2050-05-09 16:00:00,260.02019191565785
2050-05-09 17:00:00,247.2184496755069
2050-05-09 18:00:00,299.09267861869046
2050-05-09 19:00:00,813.4930785336409
2050-05-09 20:00:00,402.73299663579155
2050-05-09 21:00:00,230.16483047593016
2050-05-09 22:00:00,173.7971826316156
2050-05-09 23:00:00,151.28405583333344
2050-05-10 00:00:00,128.12018066666673
2050-05-10 01:00:00,129.52175433333335
2050-05-10 02:00:00,136.4875936666667
2050-05-10 03:00:00,140.79589433333337
2050-05-10 04:00:00,151.30667533333335
2050-05-10 05:00:00,164.44544750000006
2050-05-10 06:00:00,191.58474110247877
2050-05-10 07:00:00,709.5123561241853
2050-05-10 08:00:00,460.6290531793693
2050-05-10 09:00:00,301.029859101969
2050-05-10 10:00:00,282.1806602420214
2050-05-10 11:00:00,805.20802492903
2050-05-10 12:00:00,534.7271315288888
2050-05-10 13:00:00,212.2745003089706
2050-05-10 14:00:00,202.0658951666667
2050-05-10 15:00:00,199.35843949357164
2050-05-10 16:00:00,221.25712712615675
2050-05-10 17:00:00,258.1670522203388
2050-05-10 18:00:00,325.975103698134
2050-05-10 19:00:00,750.7200013724
2050-05-10 20:00:00,479.53361581448394
2050-05-10 21:00:00,218.5545166578173
