,Stromverbrauch
2050-04-01 00:00:00,128.37964850000006
2050-04-01 01:00:00,133.8545686666667
2050-04-01 02:00:00,139.24724300000003
2050-04-01 03:00:00,141.15220716666667
2050-04-01 04:00:00,148.99425383333337
2050-04-01 05:00:00,170.70926900000006
2050-04-01 06:00:00,228.16420214854284
2050-04-01 07:00:00,655.34856185681
2050-04-01 08:00:00,483.1247468214944
2050-04-01 09:00:00,279.43016557094654
2050-04-01 10:00:00,291.72700662001773
2050-04-01 11:00:00,823.5591366296613
2050-04-01 12:00:00,512.265278264282
2050-04-01 13:00:00,207.72209366666672
2050-04-01 14:00:00,203.82417850000004
2050-04-01 15:00:00,208.00146117218284
2050-04-01 16:00:00,218.3731573132907
2050-04-01 17:00:00,240.31949849930513
2050-04-01 18:00:00,261.23463552908396
2050-04-01 19:00:00,739.3166477424005
2050-04-01 20:00:00,462.96214321828745
2050-04-01 21:00:00,234.8133596519354
2050-04-01 22:00:00,170.85002406593756
2050-04-01 23:00:00,145.2561830000001
2050-04-02 00:00:00,260.87850716666685
2050-04-02 01:00:00,266.3515196666668
2050-04-02 02:00:00,272.817893
2050-04-02 03:00:00,287.4567241666668
2050-04-02 04:00:00,301.1169725000001
2050-04-02 05:00:00,336.58357483333344
2050-04-02 06:00:00,407.69169305020375
2050-04-02 07:00:00,926.7384942821004
2050-04-02 08:00:00,707.7919599640297
2050-04-02 09:00:00,572.3883550064771
2050-04-02 10:00:00,776.658832487259
2050-04-02 11:00:00,1374.6656825307396
2050-04-02 12:00:00,1521.025350801633
2050-04-02 13:00:00,631.5377018821981
2050-04-02 14:00:00,439.7698223135856
2050-04-02 15:00:00,416.8075712286472
2050-04-02 16:00:00,464.313714993698
2050-04-02 17:00:00,578.4369735492266
2050-04-02 18:00:00,742.8539609853799
2050-04-02 19:00:00,1572.8882438167577
2050-04-02 20:00:00,780.0957693472628
2050-04-02 21:00:00,520.2708988483572
2050-04-02 22:00:00,360.54620264831846
2050-04-02 23:00:00,295.593403166667
2050-04-03 00:00:00,256.74357716666685
2050-04-03 01:00:00,261.16194783333344
2050-04-03 02:00:00,281.0955825000001
2050-04-03 03:00:00,286.6224588333334
2050-04-03 04:00:00,303.89368550000006
2050-04-03 05:00:00,333.2353276666668
2050-04-03 06:00:00,391.4955588145683
2050-04-03 07:00:00,961.9417513944935
2050-04-03 08:00:00,732.5960470557721
2050-04-03 09:00:00,609.7138094837696
2050-04-03 10:00:00,709.7184515896924
2050-04-03 11:00:00,1333.8307967665824
2050-04-03 12:00:00,1374.7084360670124
2050-04-03 13:00:00,843.2653873272216
2050-04-03 14:00:00,444.60454616808516
2050-04-03 15:00:00,410.9351743333335
2050-04-03 16:00:00,509.26343836683196
2050-04-03 17:00:00,597.0757533675157
2050-04-03 18:00:00,731.1045283475651
2050-04-03 19:00:00,1645.404861906488
2050-04-03 20:00:00,804.2202674413871
2050-04-03 21:00:00,481.222937857766
2050-04-03 22:00:00,356.2163220714267
2050-04-03 23:00:00,284.737063166667
2050-04-04 00:00:00,129.92482083333337
2050-04-04 01:00:00,132.23753600000003
2050-04-04 02:00:00,140.67356383333336
2050-04-04 03:00:00,144.40576600000003
2050-04-04 04:00:00,152.05493950000002
2050-04-04 05:00:00,163.1980228333334
2050-04-04 06:00:00,228.9493488157164
2050-04-04 07:00:00,719.2928201577603
2050-04-04 08:00:00,540.4404366643637
2050-04-04 09:00:00,283.78534977110576
2050-04-04 10:00:00,294.07470301063734
2050-04-04 11:00:00,774.8185363377601
2050-04-04 12:00:00,579.7556810183131
2050-04-04 13:00:00,212.92253791359443
2050-04-04 14:00:00,205.912539
2050-04-04 15:00:00,205.14517922140578
2050-04-04 16:00:00,255.0977460399746
2050-04-04 17:00:00,264.7408505053103
