,Stromverbrauch
2050-03-01 00:00:00,4.239307883333333
2050-03-01 01:00:00,4.033473883333333
2050-03-01 02:00:00,4.194855066666667
2050-03-01 03:00:00,4.558870166666666
2050-03-01 04:00:00,4.773321933333333
2050-03-01 05:00:00,5.120745883333334
2050-03-01 06:00:00,6.36978777454423
2050-03-01 07:00:00,18.712017748508746
2050-03-01 08:00:00,13.986040635941526
2050-03-01 09:00:00,9.012644754211289
2050-03-01 10:00:00,11.491990989364211
2050-03-01 11:00:00,21.189616630823
2050-03-01 12:00:00,14.260728197908342
2050-03-01 13:00:00,6.575941066666667
2050-03-01 14:00:00,6.482188466666669
2050-03-01 15:00:00,6.936823338978312
2050-03-01 16:00:00,8.535999859578009
2050-03-01 17:00:00,7.746649374597287
2050-03-01 18:00:00,9.218708212987295
2050-03-01 19:00:00,24.8147839591906
2050-03-01 20:00:00,15.248071843579815
2050-03-01 21:00:00,9.151155162919942
2050-03-01 22:00:00,4.957535216666667
2050-03-01 23:00:00,4.2416917
2050-03-02 00:00:00,3.8801584666666664
2050-03-02 01:00:00,3.8327408500000004
2050-03-02 02:00:00,4.158156116666667
2050-03-02 03:00:00,4.345773299999999
2050-03-02 04:00:00,4.4778715
2050-03-02 05:00:00,5.22353185
2050-03-02 06:00:00,7.001166200951964
2050-03-02 07:00:00,22.243772081443055
2050-03-02 08:00:00,15.130946259968548
2050-03-02 09:00:00,8.146524411465071
2050-03-02 10:00:00,8.11993416162572
2050-03-02 11:00:00,18.262416397658956
2050-03-02 12:00:00,11.808873037392301
2050-03-02 13:00:00,6.869881556033312
2050-03-02 14:00:00,6.3872691333333345
2050-03-02 15:00:00,6.670292616666668
2050-03-02 16:00:00,7.748841970583377
2050-03-02 17:00:00,8.582067344324551
2050-03-02 18:00:00,10.397225830547217
2050-03-02 19:00:00,19.5973432130013
2050-03-02 20:00:00,12.67831262316733
2050-03-02 21:00:00,9.279497900545291
2050-03-02 22:00:00,4.96494875
2050-03-02 23:00:00,4.3300772
2050-03-03 00:00:00,4.252095833333334
2050-03-03 01:00:00,4.044540333333333
2050-03-03 02:00:00,4.454954249999999
2050-03-03 03:00:00,4.741704283333334
2050-03-03 04:00:00,4.857473833333333
2050-03-03 05:00:00,5.261747066666667
2050-03-03 06:00:00,6.916018330111493
2050-03-03 07:00:00,27.814444439299475
2050-03-03 08:00:00,16.44860922573451
2050-03-03 09:00:00,10.638412521398793
2050-03-03 10:00:00,10.603372809207695
2050-03-03 11:00:00,21.592104136401794
2050-03-03 12:00:00,13.638964230167916
2050-03-03 13:00:00,6.5770561500000015
2050-03-03 14:00:00,6.446170666666667
2050-03-03 15:00:00,6.468953549157044
2050-03-03 16:00:00,8.166506316932221
2050-03-03 17:00:00,7.859433527215447
2050-03-03 18:00:00,11.636412693356565
2050-03-03 19:00:00,25.503104847942573
2050-03-03 20:00:00,16.39158179432597
2050-03-03 21:00:00,7.904280156537228
2050-03-03 22:00:00,5.505251166666667
2050-03-03 23:00:00,4.6988101
2050-03-04 00:00:00,3.9220221166666667
2050-03-04 01:00:00,4.192241883333333
2050-03-04 02:00:00,4.185956583333334
2050-03-04 03:00:00,4.50230685
2050-03-04 04:00:00,4.739937483333333
2050-03-04 05:00:00,5.4460474166666675
2050-03-04 06:00:00,6.799300087600056
2050-03-04 07:00:00,24.01112500960209
2050-03-04 08:00:00,17.593239915164663
2050-03-04 09:00:00,9.479680277781515
2050-03-04 10:00:00,11.381719150802354
2050-03-04 11:00:00,19.54914168260571
2050-03-04 12:00:00,14.98459721386009
2050-03-04 13:00:00,6.54366464650797
2050-03-04 14:00:00,6.444136450000001
2050-03-04 15:00:00,6.3870566333333345
2050-03-04 16:00:00,6.447837466666668
2050-03-04 17:00:00,7.534255614147403
2050-03-04 18:00:00,8.47056799270011
2050-03-04 19:00:00,24.727183668744075
2050-03-04 20:00:00,16.571622578275502
2050-03-04 21:00:00,7.548009514713073
2050-03-04 22:00:00,5.461844533333334
2050-03-04 23:00:00,4.179384166666667
2050-03-05 00:00:00,8.713185950000003
2050-03-05 01:00:00,8.226745583333333
2050-03-05 02:00:00,8.843511066666666
2050-03-05 03:00:00,8.817626883333334
2050-03-05 04:00:00,9.046825050000002
2050-03-05 05:00:00,10.096508533333335
2050-03-05 06:00:00,11.586263347669775
2050-03-05 07:00:00,24.85408995366114
2050-03-05 08:00:00,17.142578430343615
2050-03-05 09:00:00,18.926337279588928
2050-03-05 10:00:00,18.83885696357628
2050-03-05 11:00:00,36.908599610504595
2050-03-05 12:00:00,32.06679494357456
2050-03-05 13:00:00,21.56745085758895
2050-03-05 14:00:00,14.467737073402006
2050-03-05 15:00:00,13.546923183333336
2050-03-05 16:00:00,16.92360208791415
2050-03-05 17:00:00,20.798830483213706
2050-03-05 18:00:00,21.04021444528705
2050-03-05 19:00:00,46.79820268431478
2050-03-05 20:00:00,34.31219100398904
2050-03-05 21:00:00,15.15709822859982
2050-03-05 22:00:00,11.247982666666672
2050-03-05 23:00:00,9.324092600000004
2050-03-06 00:00:00,8.972400333333336
2050-03-06 01:00:00,8.486813383333335
2050-03-06 02:00:00,8.373725983333333
2050-03-06 03:00:00,8.844291266666668
2050-03-06 04:00:00,9.522075066666668
2050-03-06 05:00:00,10.625489933333334
2050-03-06 06:00:00,12.756973452039421
2050-03-06 07:00:00,27.01392384458984
2050-03-06 08:00:00,24.092922622765208
2050-03-06 09:00:00,23.652778677707087
2050-03-06 10:00:00,24.08259736959149
2050-03-06 11:00:00,46.82312377909561
2050-03-06 12:00:00,40.49455794649124
2050-03-06 13:00:00,19.822089883373195
2050-03-06 14:00:00,13.871946320430599
2050-03-06 15:00:00,13.27388291666667
2050-03-06 16:00:00,15.021526065679613
2050-03-06 17:00:00,18.238238110919216
2050-03-06 18:00:00,24.670357347891766
2050-03-06 19:00:00,50.73361033407661
2050-03-06 20:00:00,24.08330118080487
2050-03-06 21:00:00,13.745245857514949
2050-03-06 22:00:00,11.480927183333339
2050-03-06 23:00:00,9.662626383333338
2050-03-07 00:00:00,4.2669919
2050-03-07 01:00:00,4.324059599999999
2050-03-07 02:00:00,4.3631747333333335
2050-03-07 03:00:00,4.461306033333334
2050-03-07 04:00:00,4.776404466666667
2050-03-07 05:00:00,5.715592782079053
2050-03-07 06:00:00,6.549532491069269
2050-03-07 07:00:00,23.884492899648073
2050-03-07 08:00:00,15.112622218762564
2050-03-07 09:00:00,8.213108324003482
2050-03-07 10:00:00,7.528838611960494
2050-03-07 11:00:00,22.884457346839415
2050-03-07 12:00:00,15.155879103336794
2050-03-07 13:00:00,6.796408391299683
2050-03-07 14:00:00,6.550576535556208
2050-03-07 15:00:00,8.439571917815933
2050-03-07 16:00:00,8.364355781891431
2050-03-07 17:00:00,8.307263014044564
2050-03-07 18:00:00,9.486481630533822
2050-03-07 19:00:00,23.288069486443188
2050-03-07 20:00:00,13.675717591222368
2050-03-07 21:00:00,8.570789599619008
2050-03-07 22:00:00,5.378315733333334
2050-03-07 23:00:00,4.310931216666667
2050-03-08 00:00:00,4.735792683333333
2050-03-08 01:00:00,4.134073399999999
2050-03-08 02:00:00,4.3502232166666674
2050-03-08 03:00:00,4.597506133333334
2050-03-08 04:00:00,4.8048897
2050-03-08 05:00:00,5.112463083333334
2050-03-08 06:00:00,6.469282229285387
2050-03-08 07:00:00,19.28420860023641
2050-03-08 08:00:00,14.928536850830112
2050-03-08 09:00:00,9.793106453198558
2050-03-08 10:00:00,9.587519318039321
2050-03-08 11:00:00,19.75748475590562
2050-03-08 12:00:00,16.383410594413768
2050-03-08 13:00:00,6.947654683333333
2050-03-08 14:00:00,6.5823023166666665
2050-03-08 15:00:00,6.5195066000000015
2050-03-08 16:00:00,6.935397185838648
2050-03-08 17:00:00,8.436412512150726
2050-03-08 18:00:00,10.554821634398271
2050-03-08 19:00:00,22.285757065978416
2050-03-08 20:00:00,10.574178554269444
2050-03-08 21:00:00,8.11597885817243
2050-03-08 22:00:00,5.600715283333335
2050-03-08 23:00:00,4.496026016666667
2050-03-09 00:00:00,3.973744033333333
2050-03-09 01:00:00,3.9314899
2050-03-09 02:00:00,4.313923033333333
2050-03-09 03:00:00,4.284789366666667
2050-03-09 04:00:00,4.785573616666667
2050-03-09 05:00:00,5.502614266666668
2050-03-09 06:00:00,6.757459335376211
2050-03-09 07:00:00,20.40263948971987
2050-03-09 08:00:00,11.41793367792186
2050-03-09 09:00:00,8.25648240718734
2050-03-09 10:00:00,7.8322337721230575
2050-03-09 11:00:00,14.131499749335696
2050-03-09 12:00:00,11.70055716250912
2050-03-09 13:00:00,6.58482850839028
2050-03-09 14:00:00,6.3673694166666674
2050-03-09 15:00:00,6.420044383333335
2050-03-09 16:00:00,7.45241434842327
2050-03-09 17:00:00,9.409701127348262
2050-03-09 18:00:00,9.39372734300348
2050-03-09 19:00:00,24.163385686130777
2050-03-09 20:00:00,10.444738089267013
2050-03-09 21:00:00,7.120323146555295
2050-03-09 22:00:00,5.502364854435917
2050-03-09 23:00:00,4.580191916666667
2050-03-10 00:00:00,4.248009983333334
2050-03-10 01:00:00,3.9137773
2050-03-10 02:00:00,4.009024
2050-03-10 03:00:00,4.21472375
2050-03-10 04:00:00,4.985122266666667
2050-03-10 05:00:00,5.396016516666667
2050-03-10 06:00:00,7.084234344603073
2050-03-10 07:00:00,20.808086190553652
2050-03-10 08:00:00,15.564424053334685
2050-03-10 09:00:00,7.2250410153443685
2050-03-10 10:00:00,9.674846930186318
2050-03-10 11:00:00,19.25252874459716
2050-03-10 12:00:00,16.747462205482247
2050-03-10 13:00:00,7.17393047051498
2050-03-10 14:00:00,6.2984357
2050-03-10 15:00:00,6.813832644434708
