,0
0,17.013
1,229.011
2,222.012
3,229.011
4,222.012
5,229.011
6,229.011
7,222.012
8,229.011
9,229.011
10,229.012
11,229.012
12,228.012
13,235.01100000000002
14,235.01100000000002
15,235.01100000000002
16,235.01100000000002
17,33.01200000000001
18,40.01100000000001
19,40.01100000000001
20,185.011
21,380.011
22,525.0109999999999
23,525.0109999999999
24,525.0109999999999
25,532.0099999999998
26,532.0099999999998
27,532.0099999999998
28,532.0079999999998
29,532.0069999999998
30,380.00499999999994
31,178.006
32,33.005
33,40.004000000000005
34,40.004000000000005
35,40.004000000000005
36,40.004000000000005
37,235.00400000000002
38,35.005
39,35.005
40,35.005
41,248.003
42,254.002
43,241.003
44,236.00400000000002
45,241.003
46,241.003
47,241.003
48,241.003
49,241.003
50,241.003
51,241.003
52,241.003
53,241.003
54,241.003
55,241.003
56,241.003
57,241.003
58,386.003
59,336.00300000000004
60,336.00300000000004
61,336.00300000000004
62,336.00300000000004
63,336.00300000000004
64,336.002
65,531.002
66,531.002
67,531.002
68,386.00199999999995
69,241.002
70,241.002
71,241.002
72,241.002
73,241.002
74,241.002
75,46.002
76,46.002
77,46.002
78,46.002
79,241.002
80,235.003
81,235.003
82,235.003
83,235.003
84,235.003
85,235.003
86,235.003
87,235.003
88,235.003
89,185.00300000000001
90,185.00300000000001
91,185.00300000000001
92,185.00300000000001
93,185.00300000000001
94,180.00400000000002
95,380.00300000000004
96,380.00300000000004
97,380.00300000000004
98,380.00300000000004
99,235.003
100,235.003
101,235.003
102,430.00300000000004
103,430.00300000000004
104,430.00300000000004
105,430.00300000000004
106,430.00300000000004
107,430.00300000000004
108,235.00300000000001
109,235.00300000000001
110,235.00300000000001
111,228.004
112,40.003
113,40.003
114,40.003
115,40.003
116,185.00300000000001
117,178.004
118,185.00300000000001
119,330.00300000000004
120,323.004
121,330.00300000000004
122,324.004
123,324.004
124,317.005
125,317.005
126,179.00400000000002
127,179.00400000000002
128,374.004
129,229.00400000000002
130,229.00400000000002
131,224.005
132,229.00400000000002
133,229.00400000000002
134,229.00400000000002
135,229.00400000000002
136,222.005
137,229.00400000000002
138,27.005
139,34.004000000000005
140,34.004000000000005
141,34.004000000000005
142,27.005
143,34.004000000000005
144,34.004000000000005
145,34.004000000000005
146,229.00400000000002
147,229.00400000000002
148,229.00400000000002
149,374.004
150,374.004
151,374.004
152,714.0039999999999
153,714.0039999999999
154,714.0039999999999
155,714.0039999999999
156,714.0039999999999
157,720.0039999999999
158,525.0039999999999
159,387.00300000000004
160,374.004
161,374.004
162,34.004000000000005
163,34.004000000000005
164,34.004000000000005
165,34.004000000000005
166,34.004000000000005
167,34.004000000000005
168,34.004000000000005
169,34.004000000000005
170,34.004000000000005
171,38.003
172,38.003
173,38.003
174,38.003
175,38.003
176,38.003
177,38.003
178,233.003
179,378.00300000000004
180,178.00400000000002
181,378.00300000000004
182,711.0039999999999
183,718.0029999999999
184,718.0029999999999
185,711.0039999999999
186,718.0029999999999
187,718.0029999999999
188,573.003
189,573.003
190,566.004
191,566.004
192,31.004
193,38.003
194,38.003
195,38.003
196,31.004
197,31.004
198,233.003
199,233.003
200,233.003
201,226.004
202,233.003
203,233.003
204,226.004
205,233.003
206,233.003
207,38.003
208,38.003
209,38.003
210,183.00300000000001
211,183.00300000000001
212,523.0029999999999
213,516.0039999999999
214,523.0029999999999
215,378.00300000000004
216,378.00300000000004
217,378.00300000000004
218,378.00300000000004
219,378.00300000000004
220,378.00300000000004
221,378.00300000000004
222,233.003
223,233.003
224,233.003
225,233.003
226,233.003
227,233.003
228,246.002
229,246.002
230,246.002
231,233.003
232,233.003
