,0
0,364.01099999999985
1,364.011
2,364.01200000000006
3,564.0109999999999
4,564.0119999999998
5,571.0109999999999
6,721.0099999999999
7,721.0099999999999
8,721.0099999999999
9,721.0099999999999
10,721.0099999999999
11,714.0109999999999
12,714.0109999999999
13,707.0119999999998
14,728.0099999999999
15,728.0099999999999
16,583.0099999999999
17,583.0099999999999
18,388.0099999999999
19,388.0099999999999
20,186.01100000000002
21,193.01000000000002
22,193.01000000000002
23,48.01
24,41.01100000000001
25,34.01200000000001
26,34.013000000000005
27,34.01200000000001
28,34.010000000000005
29,34.010000000000005
30,34.007000000000005
31,34.007000000000005
32,34.00500000000001
33,27.006
34,34.00500000000001
35,34.00500000000001
36,179.005
37,179.005
38,374.005
39,374.005
40,569.005
41,569.005
42,569.005
43,514.0060000000001
44,518.005
45,518.005
46,573.0039999999999
47,573.0039999999999
48,378.0039999999999
49,378.0039999999999
50,378.0039999999999
51,378.0039999999999
52,378.0039999999999
53,233.00400000000002
54,233.00400000000002
55,233.00400000000002
56,233.00400000000002
57,233.00400000000002
58,228.00500000000002
59,228.00500000000002
60,228.00500000000002
61,378.004
62,378.004
63,183.00400000000002
64,183.00400000000002
65,183.00300000000001
66,183.00300000000001
67,183.00300000000001
68,573.003
69,573.003
70,573.003
71,428.00300000000004
72,428.00300000000004
73,573.0029999999999
74,573.0029999999999
75,573.0029999999999
76,573.0029999999999
77,573.0029999999999
78,183.00300000000001
79,183.00300000000001
80,183.00300000000001
81,183.00300000000001
82,183.00300000000001
83,233.003
84,233.003
85,233.003
86,233.003
87,233.003
88,233.003
89,233.003
90,233.003
91,378.00300000000004
92,378.00300000000004
93,33.004000000000005
94,33.004000000000005
95,33.004000000000005
96,183.00300000000001
97,183.00300000000001
98,378.00300000000004
99,378.00300000000004
100,378.00300000000004
101,378.00300000000004
102,378.00300000000004
103,523.0029999999999
104,523.0029999999999
105,523.0029999999999
106,523.0029999999999
107,523.0029999999999
108,328.00300000000004
109,328.00300000000004
110,328.00300000000004
111,328.00300000000004
112,328.00300000000004
113,378.00300000000004
114,378.00300000000004
115,378.00300000000004
116,233.003
117,233.003
118,233.003
119,233.003
120,233.003
121,233.003
122,233.003
123,233.003
124,233.003
125,233.003
126,378.00300000000004
127,371.004
128,573.003
129,573.003
130,573.003
131,573.003
132,573.003
133,711.0039999999999
134,718.0029999999999
135,718.0029999999999
136,718.0029999999999
137,711.0039999999999
138,516.004
139,523.003
140,328.00300000000004
141,328.00300000000004
142,328.00300000000004
143,176.00400000000002
144,176.00400000000002
145,183.00300000000001
146,38.003
147,38.003
148,38.003
149,38.003
150,38.003
151,38.003
152,38.003
153,38.003
154,38.003
155,38.003
156,183.00300000000001
157,183.00300000000001
158,378.00300000000004
159,391.002
160,586.002
161,573.003
162,573.003
163,718.0029999999999
164,718.0029999999999
165,718.0029999999999
166,718.0029999999999
167,718.0029999999999
168,523.003
169,523.003
170,328.00300000000004
171,328.00300000000004
172,341.002
173,196.002
174,183.00300000000001
175,183.00300000000001
176,38.003
177,38.003
178,38.003
179,38.003
180,38.003
181,38.003
182,38.003
183,38.003
184,38.003
185,38.003
186,183.00300000000001
187,183.00300000000001
188,378.00300000000004
189,378.00300000000004
190,573.003
191,573.003
192,573.003
193,718.0029999999999
194,718.0029999999999
195,718.0029999999999
196,718.0029999999999
197,718.0029999999999
198,523.003
199,523.003
200,328.00300000000004
201,328.00300000000004
202,341.002
203,196.002
204,196.002
205,183.00300000000001
206,38.003
207,38.003
208,34.004000000000005
209,34.004000000000005
210,34.004000000000005
211,34.004000000000005
212,34.004000000000005
213,34.004000000000005
214,34.004000000000005
215,34.004000000000005
216,179.00400000000002
217,179.00400000000002
218,374.004
219,374.004
220,569.004
221,569.004
222,569.004
223,714.0039999999999
224,714.0039999999999
225,714.0039999999999
226,714.0039999999999
227,714.0039999999999
228,512.005
229,519.004
230,324.004
231,324.004
232,324.004
233,179.00400000000002
234,179.00400000000002
235,179.00400000000002
236,34.004000000000005
237,34.004000000000005
238,34.004000000000005
239,34.004000000000005
240,34.004000000000005
241,34.004000000000005
242,34.004000000000005
243,34.004000000000005
244,34.004000000000005
245,34.004000000000005
246,179.00400000000002
247,179.00400000000002
248,374.004
249,374.004
250,569.004
251,569.004
252,569.004
253,714.0039999999999
254,714.0039999999999
255,714.0039999999999
256,714.0039999999999
257,714.0039999999999
258,519.004
259,519.004
260,324.004
261,324.004
262,324.004
263,179.00400000000002
264,179.00400000000002
265,374.004
266,229.00400000000002
267,229.00400000000002
268,229.00400000000002
269,229.00400000000002
270,229.00400000000002
271,229.00400000000002
272,229.00400000000002
273,229.00400000000002
274,229.00400000000002
275,229.00400000000002
276,374.004
277,374.004
278,569.004
279,569.004
280,569.004
281,569.004
282,569.004
283,718.0029999999999
284,718.0029999999999
285,718.0029999999999
286,718.0029999999999
287,718.0029999999999
288,523.003
289,328.00300000000004
290,328.00300000000004
291,328.00300000000004
292,328.00300000000004
293,183.00300000000001
294,183.00300000000001
295,183.00300000000001
296,38.003
297,183.00300000000001
298,183.00300000000001
299,183.00300000000001
300,183.00300000000001
301,183.00300000000001
302,183.00300000000001
303,183.002
304,183.002
305,183.002
306,328.002
307,328.002
308,523.002
309,518.0029999999999
310,523.002
311,523.002
312,378.002
313,378.002
314,378.002
315,378.002
316,378.002
317,378.002
318,183.002
319,328.002
320,525.001
321,525.0
322,525.0
323,525.0
324,525.0
325,525.0
326,380.0
327,380.0
328,380.0
329,575.0
330,575.0
331,575.0
332,575.0
333,575.0
334,430.0
335,430.0
336,575.0
337,575.0
338,575.0
339,575.0
340,575.0
341,575.0
342,575.0
343,575.0
344,380.0
345,380.0
346,380.0
347,380.0
348,380.0
349,525.0
350,518.001
351,525.0
352,525.0
353,525.0
354,330.0
355,330.0
356,185.0
357,185.0
358,185.0
359,380.0
360,380.0
361,380.0
362,380.0
363,380.0
364,380.0
365,380.0
366,525.0
367,525.0
368,525.0
369,575.0
370,575.0
371,568.001
372,575.0
373,575.0
374,380.0
375,380.0
376,380.0
377,380.0
378,373.001
379,380.0
380,380.0
381,380.0
382,380.0
383,380.0
384,330.0
385,330.0
386,185.0
387,35.001
388,28.002
389,223.002
390,380.0
391,380.0
392,380.0
393,380.0
394,380.0
395,380.0
396,525.0
397,525.0
398,525.0
399,713.001
400,720.0
401,720.0
402,720.0
403,720.0
404,525.0
405,518.001
406,525.0
407,525.0
408,525.0
409,525.0
410,525.0
411,525.0
412,525.0
413,525.0
414,330.0
415,323.001
416,185.0
417,183.001
418,183.001
419,183.001
420,183.001
421,183.001
422,183.001
423,183.001
424,183.001
425,183.001
426,328.001
427,328.001
428,328.001
429,523.001
430,523.001
431,523.001
432,378.001
433,378.001
434,378.001
435,378.001
436,378.001
437,378.001
438,378.001
439,378.001
440,378.001
441,573.001
442,718.001
443,718.001
444,523.001
445,523.001
446,378.001
447,378.001
448,378.001
449,378.001
450,378.001
451,378.001
452,378.001
453,378.001
454,378.001
455,378.001
456,328.001
457,328.001
458,328.001
459,523.001
460,523.001
461,523.001
462,378.001
463,573.001
464,573.001
465,573.001
466,573.001
467,573.001
468,573.001
469,573.001
470,573.001
471,573.001
472,718.001
473,714.002
474,519.002
475,519.002
476,374.002
477,374.002
478,374.002
479,374.002
480,374.002
481,374.002
482,374.002
483,179.002
484,179.002
485,179.002
486,324.002
487,324.002
488,324.002
489,519.002
490,519.002
491,519.002
492,374.002
493,569.002
494,569.002
495,569.002
496,569.002
497,569.002
498,569.002
499,569.002
500,569.002
501,569.002
502,714.002
503,714.002
504,519.002
505,519.002
506,374.002
507,374.002
508,374.002
509,374.002
510,374.002
511,374.002
512,174.00300000000001
513,174.00300000000001
514,174.00300000000001
515,374.002
516,319.003
517,519.002
518,519.002
519,714.002
520,714.002
521,714.002
522,569.002
523,569.002
524,569.0029999999999
525,569.0029999999999
526,569.0029999999999
527,569.0029999999999
528,569.0029999999999
529,569.0029999999999
530,569.0029999999999
531,569.0029999999999
532,714.0029999999999
533,714.0029999999999
534,519.0029999999999
535,519.0029999999999
536,374.003
537,374.003
538,374.003
539,374.003
540,374.003
541,374.003
542,374.003
543,374.003
544,374.004
545,179.00400000000002
546,324.004
547,324.004
548,324.004
549,519.0039999999999
550,519.0039999999999
551,519.0039999999999
552,374.004
553,374.004
554,374.004
555,569.004
556,569.004
557,569.004
558,562.005
559,569.004
560,569.004
561,569.004
562,714.0039999999999
563,714.0039999999999
564,519.004
565,519.004
566,374.004
567,374.004
568,374.004
569,374.004
570,374.004
571,374.004
572,374.004
573,374.004
574,374.004
575,374.004
576,519.004
577,519.004
578,519.004
579,714.0039999999999
580,714.0039999999999
581,519.0039999999999
582,374.004
583,374.004
584,374.004
585,374.004
586,374.004
587,374.004
588,374.004
589,374.004
590,374.004
591,569.004
592,714.0039999999999
593,714.0039999999999
594,519.004
595,519.004
596,369.005
597,369.005
598,569.0039999999999
599,562.0049999999999
600,569.0039999999999
601,569.0039999999999
602,569.0039999999999
603,569.0039999999999
604,569.0039999999999
605,569.0039999999999
606,714.0039999999999
607,714.0039999999999
608,714.0039999999999
609,714.0039999999999
610,714.0039999999999
611,519.0039999999999
612,374.004
613,374.004
614,374.004
615,374.004
616,374.004
617,374.004
618,374.004
619,179.00400000000002
620,179.00400000000002
621,374.004
622,519.004
623,519.004
624,519.004
625,519.004
626,374.004
627,374.004
628,374.004
629,569.0039999999999
630,569.0039999999999
631,569.0039999999999
632,569.0039999999999
633,569.0039999999999
634,569.0039999999999
635,569.0039999999999
636,714.0039999999999
637,714.0039999999999
638,714.0039999999999
639,714.0039999999999
640,714.0039999999999
641,519.0039999999999
642,374.004
643,374.004
644,374.004
645,374.004
646,374.004
647,374.004
648,374.004
649,179.00400000000002
650,179.00400000000002
651,374.004
652,519.004
653,519.004
654,519.004
655,519.004
656,374.004
657,374.004
658,374.004
659,569.0039999999999
660,569.0039999999999
661,569.0039999999999
662,569.0039999999999
663,569.0039999999999
664,569.0039999999999
665,569.0039999999999
666,714.0049999999999
667,714.0049999999999
668,714.0049999999999
669,714.0049999999999
670,714.0049999999999
671,519.0049999999999
672,374.005
673,374.005
674,374.005
675,374.005
676,374.005
677,374.005
678,374.005
679,179.00500000000002
680,179.00500000000002
681,374.005
682,519.005
683,519.005
684,519.005
685,519.005
686,374.005
687,374.005
688,374.005
689,569.0049999999999
690,569.0049999999999
691,569.0049999999999
692,569.0049999999999
