,0
0,41.80070000000004
1,62.65052000000007
2,67.00048000000004
3,117.15027000000005
4,115.30024000000004
5,123.25021000000004
6,127.25023000000004
7,127.25023000000004
8,123.35020000000004
9,135.65013000000002
10,133.80011000000002
11,141.65008
12,136.10010000000003
13,128.50013
14,132.75010000000003
15,137.10008000000002
16,132.95006
17,131.00006000000002
18,119.10006000000001
19,121.10006000000001
20,130.85006
21,121.10006000000001
22,121.05006000000002
23,105.50006000000002
24,111.50006000000002
25,131.00006000000002
26,127.10006000000001
27,127.10006000000001
28,127.30002
29,129.25002
30,121.40003
31,123.55003
32,152.80003
33,162.55003
34,149.00002
35,143.20003
36,151.10004
37,152.90006000000002
38,159.05
39,147.25004
40,147.25007000000002
41,153.35007000000002
42,147.70005
43,161.60008000000002
44,157.50013
45,145.85010000000003
46,147.90007000000003
47,130.75002
48,136.55005
49,142.45008
50,142.45009000000002
51,142.70007
52,122.90010000000002
53,95.90007000000001
54,107.35011000000003
55,123.10011000000003
56,103.00017000000004
57,105.00016000000004
58,103.25017000000004
59,95.60016000000003
60,103.60012000000002
61,122.75013000000003
62,124.75015000000003
63,158.40014000000002
64,156.70009000000002
65,166.85006
66,172.70006
67,209.90006000000002
68,203.95008
69,196.05009
70,184.25008000000003
71,186.20004
72,207.65004000000002
73,221.30007
74,205.70007
75,196.15006000000002
76,213.85006
77,182.65009
78,182.70010000000002
79,180.70012000000003
80,180.60018000000002
81,194.70014000000003
82,175.30012000000002
83,144.35011000000003
84,146.60005
85,150.75005000000002
86,141.20005
87,147.05003
88,121.85
89,119.9
90,116.0
91,115.85
92,115.85
93,152.9
94,150.95
95,168.55
96,162.15011
97,195.75010000000003
98,207.65007000000003
99,225.65004000000002
100,241.40004000000002
101,221.90004000000002
102,211.55013000000002
103,255.00007000000002
104,270.35011000000003
105,278.30009
106,294.05011
107,276.80011
108,251.65006000000002
109,238.00006000000002
110,237.95009000000002
111,245.80010000000001
112,254.05004
113,179.30009
114,182.75013
115,163.25013
116,153.35010000000003
117,165.10010000000003
118,157.55005
